num,unique_num,sms_time_slot,table_name,dt
36004342,22631809,1,gdl_jrs_msg_parse,2019-04-25
1704364268,785003960,3,gdl_jrs_msg_parse,2019-04-25
1706167585,772792674,3,gdl_jrs_msg_parse,2019-04-26
189710190,125772320,4,gdl_jrs_msg_parse,2019-04-26
59304597,41018233,2,gdl_jrs_msg_parse,2019-04-26
32278171,20490194,1,gdl_jrs_msg_parse,2019-04-26
33601145,20764614,1,gdl_jrs_msg_parse,2019-04-27
1293532134,648391786,3,gdl_jrs_msg_parse,2019-04-27
154530399,97967388,4,gdl_jrs_msg_parse,2019-04-27
57679282,39652284,2,gdl_jrs_msg_parse,2019-04-27
30355208,18484140,1,gdl_jrs_msg_parse,2019-04-28
1471072647,696523333,3,gdl_jrs_msg_parse,2019-04-28
57746851,40070642,2,gdl_jrs_msg_parse,2019-04-28
165646683,108422857,4,gdl_jrs_msg_parse,2019-04-28
57770578,39608507,2,gdl_jrs_msg_parse,2019-04-29
30235312,18357892,1,gdl_jrs_msg_parse,2019-04-29
168285537,110751586,4,gdl_jrs_msg_parse,2019-04-29
1636808543,786721819,3,gdl_jrs_msg_parse,2019-04-29
66329928,46210546,2,gdl_jrs_msg_parse,2019-04-30
29941672,18773352,1,gdl_jrs_msg_parse,2019-04-30
210245322,132535113,4,gdl_jrs_msg_parse,2019-04-30
1764746153,825969444,3,gdl_jrs_msg_parse,2019-04-30
92816438,60670169,2,gdl_jrs_msg_parse,2019-05-01
51534184,31092988,1,gdl_jrs_msg_parse,2019-05-01
1724506431,775903672,3,gdl_jrs_msg_parse,2019-05-01
194745129,121319863,4,gdl_jrs_msg_parse,2019-05-01
80251974,55363147,2,gdl_jrs_msg_parse,2019-05-02
47806730,30605419,1,gdl_jrs_msg_parse,2019-05-02
1537416012,726256679,3,gdl_jrs_msg_parse,2019-05-02
167852009,103987587,4,gdl_jrs_msg_parse,2019-05-02
62980974,44370599,1,gdl_jrs_msg_parse,2019-05-03
1352194719,660757002,3,gdl_jrs_msg_parse,2019-05-03
156543986,96776735,4,gdl_jrs_msg_parse,2019-05-03
71269259,48593799,2,gdl_jrs_msg_parse,2019-05-03
44137860,28072491,1,gdl_jrs_msg_parse,2019-05-04
151812528,93958316,4,gdl_jrs_msg_parse,2019-05-04
65831609,45714063,2,gdl_jrs_msg_parse,2019-05-04
1240448401,622538602,3,gdl_jrs_msg_parse,2019-05-04
41462887,29014661,1,gdl_jrs_msg_parse,2019-05-05
1452091226,696418785,3,gdl_jrs_msg_parse,2019-05-05
152850751,95720275,4,gdl_jrs_msg_parse,2019-05-05
65566016,45044237,2,gdl_jrs_msg_parse,2019-05-05
66279207,46350355,2,gdl_jrs_msg_parse,2019-05-06
154299704,96330238,4,gdl_jrs_msg_parse,2019-05-06
39268489,24705632,1,gdl_jrs_msg_parse,2019-05-06
1604107482,772506666,3,gdl_jrs_msg_parse,2019-05-06
62515763,43585082,2,gdl_jrs_msg_parse,2019-05-07
35934701,21438214,1,gdl_jrs_msg_parse,2019-05-07
147555324,92046803,4,gdl_jrs_msg_parse,2019-05-07
1570060140,755084169,3,gdl_jrs_msg_parse,2019-05-07
35327640,20841219,1,gdl_jrs_msg_parse,2019-05-08
1592432948,746113050,3,gdl_jrs_msg_parse,2019-05-08
158825468,102456975,4,gdl_jrs_msg_parse,2019-05-08
60115901,41787306,2,gdl_jrs_msg_parse,2019-05-08
63032813,44512437,2,gdl_jrs_msg_parse,2019-05-09
151887489,97767299,4,gdl_jrs_msg_parse,2019-05-09
40406570,25371724,1,gdl_jrs_msg_parse,2019-05-09
1582566428,737220159,3,gdl_jrs_msg_parse,2019-05-09
1696656017,768144736,3,gdl_jrs_msg_parse,2019-05-10
180370207,115729349,4,gdl_jrs_msg_parse,2019-05-10
67967119,46544527,2,gdl_jrs_msg_parse,2019-05-10
