var,date_start,date_end,psi,taub
cc1o_mlcm6_m6,2019-04-01,2019-05-01,0.001579389668072722,0.8944271909999159
cc1o_mlcm6_m3,2019-04-01,2019-05-01,0.0016239394151160913,0.8280786712108251
cc1o_mlcm5_m6,2019-04-01,2019-05-01,0.002300565161560075,0.9258200997725515
cc1o_mlcm5_m3,2019-04-01,2019-05-01,0.002300133875711991,0.8770580193070292
cc1o_mlcm5_m1,2019-04-01,2019-05-01,0.010901136081119176,0.894427190999916
cc1o_lncm8_m6,2019-04-01,2019-05-01,1.651418019100489e-05,1.0
cc1o_lncm8_m3,2019-04-01,2019-05-01,1.651418019100489e-05,1.0
cc1o_lncm8_m1,2019-04-01,2019-05-01,0.00033122741144571335,1.0
cc1o_lncm7_m6,2019-04-01,2019-05-01,0.014550925738694355,0.8944271909999159
cc1o_lncm7_m3,2019-04-01,2019-05-01,0.014550925738694355,0.8944271909999159
cc1o_lncm7_m1,2019-04-01,2019-05-01,0.43399821333210653,1.0
cc1o_lncm6_m6,2019-04-01,2019-05-01,0.001202857707100875,1.0
cc1o_lncm6_m3,2019-04-01,2019-05-01,0.0012291797633528284,0.9258200997725515
cc1o_lncm6_m1,2019-04-01,2019-05-01,0.007893116145389243,1.0
cc1o_lncm5_m6,2019-04-01,2019-05-01,0.018518300854711126,1.0
cc1o_lncm5_m3,2019-04-01,2019-05-01,0.018460706392930546,1.0
cc1o_lncm5_m1,2019-04-01,2019-05-01,0.0015539049005441812,1.0
cc1o_lbkm8_m6,2019-04-01,2019-05-01,2.113769877115621e-08,1.0
cc1o_lbkm8_m3,2019-04-01,2019-05-01,2.113769877115621e-08,1.0
cc1o_lbkm7_m6,2019-04-01,2019-05-01,0.0004727908626282988,1.0
cc1o_lbkm7_m3,2019-04-01,2019-05-01,0.0004727908626282988,1.0
cc1o_lbkm7_m1,2019-04-01,2019-05-01,7.540185786184046e-05,1.0
cc1o_lbkm6_m6,2019-04-01,2019-05-01,0.0012492896230941735,0.8416254115301732
cc1o_lbkm6_m3,2019-04-01,2019-05-01,0.0012492896230941735,0.8416254115301732
cc1o_lbkm6_m1,2019-04-01,2019-05-01,5.119370941118502e-05,0.8416254115301732
cc1o_lbkm5_m6,2019-04-01,2019-05-01,0.002086757978266563,1.0
cc1o_lbkm5_m3,2019-04-01,2019-05-01,0.002086757978266563,1.0
cc1o_lbkm5_m1,2019-04-01,2019-05-01,3.708718101940608e-05,0.894427190999916
cc1o_cfcm8_m6,2019-04-01,2019-05-01,2.851293143741167e-06,0.8416254115301732
cc1o_cfcm8_m3,2019-04-01,2019-05-01,2.851293143741167e-06,0.8416254115301732
cc1o_cfcm7_m6,2019-04-01,2019-05-01,0.003570058523189868,0.8416254115301732
cc1o_cfcm7_m3,2019-04-01,2019-05-01,0.003570058523189868,0.8416254115301732
cc1o_cfcm6_m6,2019-04-01,2019-05-01,0.0004541667530546424,0.752772652709081
cc1o_cfcm6_m3,2019-04-01,2019-05-01,0.0004541667530546424,0.752772652709081
cc1o_cfcm5_m6,2019-04-01,2019-05-01,0.029333388964316188,0.8280786712108251
cc1o_cfcm5_m3,2019-04-01,2019-05-01,0.029333388964316188,0.8280786712108251
cc1o_cfcm5_m1,2019-04-01,2019-05-01,0.0020551659189921453,1.0
cc1o_ccbm7_m6,2019-04-01,2019-05-01,9.540149232413131e-05,0.8416254115301732
cc1o_ccbm7_m3,2019-04-01,2019-05-01,9.540149232413131e-05,0.8416254115301732
cc1o_ccbm6_m6,2019-04-01,2019-05-01,9.382845711810476e-05,0.8416254115301732
cc1o_ccbm6_m3,2019-04-01,2019-05-01,9.382845711810476e-05,0.8416254115301732
cc1o_ccbm6_m1,2019-04-01,2019-05-01,1.667865865404564e-05,1.0
cc1o_ccbm5_m6,2019-04-01,2019-05-01,0.007181688069451727,0.8280786712108251
cc1o_ccbm5_m3,2019-04-01,2019-05-01,0.007181688069451727,0.8280786712108251
cc1o_ccbm5_m1,2019-04-01,2019-05-01,5.0316621738675366e-05,1.0
vran_wwwwwwrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
vran_wwwwwwrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
vran_wwwwwwrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
vran_wwwwwwrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
vran_wwwwwwrnw_om2,2019-04-01,2019-05-01,2.3492732031701444,0.4472135954999579
vran_wwwwwwrnw_om1,2019-04-01,2019-05-01,0.09483932555133895,0.8666666666666666
sran_wwwwwwrnw_m6,2019-04-01,2019-05-01,0.005777575197535757,0.911111111111111
sran_wwwwwwrnw_m3,2019-04-01,2019-05-01,0.00593059072313514,0.911111111111111
sran_wwwwwwrnw_m1,2019-04-01,2019-05-01,0.07093061391298694,0.7777777777777777
mran_wwwwwwrnw_m6,2019-04-01,2019-05-01,0.007613288009122239,0.9555555555555554
mran_wwwwwwrnw_m3,2019-04-01,2019-05-01,0.0070147298556505625,0.9555555555555554
mran_wwwwwwrnw_m1,2019-04-01,2019-05-01,0.07561279997483397,0.911111111111111
lran_wwwwwwrnw_m6,2019-04-01,2019-05-01,0.04048266783259977,0.9999999999999999
lran_wwwwwwrnw_m3,2019-04-01,2019-05-01,0.03378022135439905,0.9555555555555554
lran_wwwwwwrnw_m1,2019-04-01,2019-05-01,0.09140781225404393,0.911111111111111
dotn_wwwwwwrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
dotn_wwwwwwrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
dotn_wwwwwwrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
dotn_wwwwwwrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
dotn_wwwwwwrnw_om2,2019-04-01,2019-05-01,3.0761644417222453,0.50709255283711
dotn_wwwwwwrnw_om1,2019-04-01,2019-05-01,0.0854687266432725,1.0
donn_wwwwwwrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrnw_om2,2019-04-01,2019-05-01,7.290013987403511,0.45226701686664544
donn_wwwwwwrnw_om1,2019-04-01,2019-05-01,0.2705515964669854,1.0
donn_wwwwwwrfw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrfw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrfw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrfw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwwwwrfw_om2,2019-04-01,2019-05-01,0.5275106931015442,0.50709255283711
donn_wwwwwwrfw_om1,2019-04-01,2019-05-01,0.019016258686401888,0.9258200997725514
donn_wwwpfcrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpfcrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpfcrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpfcrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpfcrnw_om2,2019-04-01,2019-05-01,0.17177621010860125,0.5477225575051661
donn_wwwpfcrnw_om1,2019-04-01,2019-05-01,0.007378010096656009,1.0
donn_wwwpdlrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrnw_om2,2019-04-01,2019-05-01,0.2596995249959546,0.4629100498862757
donn_wwwpdlrnw_om1,2019-04-01,2019-05-01,0.012515780886304688,0.9770084209183945
donn_wwwpdlrfw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrfw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrfw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrfw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwpdlrfw_om2,2019-04-01,2019-05-01,0.017637432517737077,0.50709255283711
donn_wwwpdlrfw_om1,2019-04-01,2019-05-01,0.0017537656023733055,0.9258200997725514
donn_wwwofcrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwofcrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwofcrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwofcrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwofcrnw_om2,2019-04-01,2019-05-01,0.032841519430846275,0.50709255283711
donn_wwwofcrnw_om1,2019-04-01,2019-05-01,0.0030440768653102923,1.0
donn_wwwmlcrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwmlcrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwmlcrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwmlcrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwmlcrnw_om2,2019-04-01,2019-05-01,0.06899702002494543,0.50709255283711
donn_wwwmlcrnw_om1,2019-04-01,2019-05-01,0.009686453191862848,0.9258200997725514
donn_wwwmlcrfw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrnw_om2,2019-04-01,2019-05-01,1.3515711152055592,0.4629100498862757
donn_wwwlncrnw_om1,2019-04-01,2019-05-01,0.07873525052616073,1.0
donn_wwwlncrfw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrfw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrfw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrfw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlncrfw_om2,2019-04-01,2019-05-01,0.04028815210156154,0.50709255283711
donn_wwwlncrfw_om1,2019-04-01,2019-05-01,0.0007617254589100244,1.0
donn_wwwlbkrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlbkrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlbkrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlbkrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlbkrnw_om2,2019-04-01,2019-05-01,0.0504622891946755,0.4866642633922877
donn_wwwlbkrnw_om1,2019-04-01,2019-05-01,0.0022774201468379177,0.8931977372352651
donn_wwwlbkrfw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlbkrfw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwlbkrfw_om2,2019-04-01,2019-05-01,0.10073033163909842,0.6123724356957946
donn_wwwlbkrfw_om1,2019-04-01,2019-05-01,0.0041986245357383935,1.0
donn_wwwcfcrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwcfcrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwcfcrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwcfcrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwcfcrnw_om2,2019-04-01,2019-05-01,0.17920551335034385,0.5477225575051661
donn_wwwcfcrnw_om1,2019-04-01,2019-05-01,0.008099713242386269,0.7666666666666667
donn_wwwccbrnw_om6,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwccbrnw_om5,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwccbrnw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwccbrnw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwccbrnw_om2,2019-04-01,2019-05-01,0.41400387925380955,0.4803844614152614
donn_wwwccbrnw_om1,2019-04-01,2019-05-01,0.025008537942619317,0.9502970142326752
donn_wwwccbrfw_om4,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwccbrfw_om3,2019-04-01,2019-05-01,9.64778051449755e-15,1.0
donn_wwwccbrfw_om2,2019-04-01,2019-05-01,0.0009844854246246193,0.7276068751089989
donn_wwwccbrfw_om1,2019-04-01,2019-05-01,4.158719364654518e-05,1.0
cc1n_wwwwwwwwy_m6,2019-04-01,2019-05-01,0.010503992939360685,0.9555555555555554
cc1n_wwwwwwwwy_m3,2019-04-01,2019-05-01,0.010481978586338498,0.8666666666666666
cc1n_wwwwwwwwy_m1,2019-04-01,2019-05-01,0.016943131575235137,0.9555555555555554
cc1n_wwwwwwrnw_m6,2019-04-01,2019-05-01,0.018197419017341798,0.911111111111111
cc1n_wwwwwwrnw_m3,2019-04-01,2019-05-01,0.024190299221931423,0.8666666666666666
cc1n_wwwwwwrnw_m1,2019-04-01,2019-05-01,0.06671955713047605,0.9555555555555554
cc1n_wwwwwwrfw_m6,2019-04-01,2019-05-01,0.006830816385319296,0.9999999999999999
cc1n_wwwwwwrfw_m3,2019-04-01,2019-05-01,0.006827989385308054,0.9555555555555554
cc1n_wwwwwwrfw_m1,2019-04-01,2019-05-01,0.0008750501377287921,0.9555555555555554
cc1n_wwwpfcwwy_m6,2019-04-01,2019-05-01,5.748368228246341e-05,1.0
cc1n_wwwpfcwwy_m3,2019-04-01,2019-05-01,5.748761372494951e-05,1.0
cc1n_wwwpfcwwy_m1,2019-04-01,2019-05-01,0.0008486029404875601,0.9770084209183945
cc1n_wwwpfcrnw_m6,2019-04-01,2019-05-01,0.023304256301046464,0.911111111111111
cc1n_wwwpfcrnw_m3,2019-04-01,2019-05-01,0.024380242806893777,0.9555555555555554
cc1n_wwwpfcrnw_m1,2019-04-01,2019-05-01,0.017283257226833288,0.9770084209183945
cc1n_wwwpfcrfw_m6,2019-04-01,2019-05-01,0.00021176758648647404,0.9555555555555554
cc1n_wwwpfcrfw_m3,2019-04-01,2019-05-01,0.00021748749903312752,0.911111111111111
cc1n_wwwpfcrfw_m1,2019-04-01,2019-05-01,0.000520770693986375,0.9999999999999999
cc1n_wwwpdlwwy_m6,2019-04-01,2019-05-01,0.004800301404131083,0.9555555555555554
cc1n_wwwpdlwwy_m3,2019-04-01,2019-05-01,0.004741349137660779,0.9555555555555554
cc1n_wwwpdlwwy_m1,2019-04-01,2019-05-01,0.0030142785143953328,0.9555555555555554
cc1n_wwwpdlrnw_m6,2019-04-01,2019-05-01,0.000983107077718498,0.911111111111111
cc1n_wwwpdlrnw_m3,2019-04-01,2019-05-01,0.0009469047032247686,0.9999999999999999
cc1n_wwwpdlrnw_m1,2019-04-01,2019-05-01,0.002020753935144381,1.0
cc1n_wwwpdlrfw_m6,2019-04-01,2019-05-01,7.491366017331699e-05,0.8222222222222221
cc1n_wwwpdlrfw_m3,2019-04-01,2019-05-01,3.7624345403377894e-05,0.9999999999999999
cc1n_wwwpdlrfw_m1,2019-04-01,2019-05-01,0.0006870241760686217,0.9888264649460883
cc1n_wwwofcwwy_m6,2019-04-01,2019-05-01,0.0010372103607759887,1.0
cc1n_wwwofcwwy_m3,2019-04-01,2019-05-01,0.001034942159661953,0.9636241116594314
cc1n_wwwofcwwy_m1,2019-04-01,2019-05-01,0.0015793828314841433,0.9545454545454546
cc1n_wwwofcrnw_m6,2019-04-01,2019-05-01,4.598363574695802e-05,0.9555555555555554
cc1n_wwwofcrnw_m3,2019-04-01,2019-05-01,0.0001738446681496265,0.9999999999999999
cc1n_wwwofcrnw_m1,2019-04-01,2019-05-01,0.0016137759661570166,0.9438798074485389
cc1n_wwwofcrfw_m6,2019-04-01,2019-05-01,4.66750455597235e-06,1.0
cc1n_wwwofcrfw_m3,2019-04-01,2019-05-01,4.877103053015688e-06,0.9999999999999999
cc1n_wwwofcrfw_m1,2019-04-01,2019-05-01,0.00023862570085942796,0.9438798074485389
cc1n_wwwmlcwwy_m6,2019-04-01,2019-05-01,0.0005075536853045798,1.0
cc1n_wwwmlcwwy_m3,2019-04-01,2019-05-01,0.0005024434867702529,0.9999999999999999
cc1n_wwwmlcwwy_m1,2019-04-01,2019-05-01,0.006621120390213756,0.9772727272727273
cc1n_wwwmlcrnw_m6,2019-04-01,2019-05-01,0.0009185076221655382,0.9999999999999999
cc1n_wwwmlcrnw_m3,2019-04-01,2019-05-01,0.0009562420572306119,0.911111111111111
cc1n_wwwmlcrnw_m1,2019-04-01,2019-05-01,0.006676517371008823,0.8839599998785472
cc1n_wwwmlcrfw_m6,2019-04-01,2019-05-01,2.2104059647616314e-05,0.9555555555555554
cc1n_wwwmlcrfw_m3,2019-04-01,2019-05-01,2.1817721217268864e-05,0.9555555555555554
cc1n_wwwmlcrfw_m1,2019-04-01,2019-05-01,6.252614368987934e-06,0.9545454545454546
cc1n_wwwlncwwy_m6,2019-04-01,2019-05-01,0.011062690076374969,0.9555555555555554
cc1n_wwwlncwwy_m3,2019-04-01,2019-05-01,0.011032905068748856,0.911111111111111
cc1n_wwwlncwwy_m1,2019-04-01,2019-05-01,0.0002789521003367479,0.9999999999999999
cc1n_wwwlncrnw_m6,2019-04-01,2019-05-01,0.022376646916789797,0.8666666666666666
cc1n_wwwlncrnw_m3,2019-04-01,2019-05-01,0.022041842992633266,0.911111111111111
cc1n_wwwlncrnw_m1,2019-04-01,2019-05-01,0.017039032157051305,0.9770084209183945
cc1n_wwwlncrfw_m6,2019-04-01,2019-05-01,0.0011038019102487858,0.8181818181818182
cc1n_wwwlncrfw_m3,2019-04-01,2019-05-01,0.0010914578944841362,1.0
cc1n_wwwlncrfw_m1,2019-04-01,2019-05-01,0.0002814401182125735,1.0
cc1n_wwwlbkwwy_m6,2019-04-01,2019-05-01,0.00016325705696810383,0.9090909090909091
cc1n_wwwlbkwwy_m3,2019-04-01,2019-05-01,0.00016320287377438692,1.0
cc1n_wwwlbkwwy_m1,2019-04-01,2019-05-01,0.00012910116974354058,0.9545454545454546
cc1n_wwwlbkrnw_m6,2019-04-01,2019-05-01,0.0021575964244617473,0.8222222222222221
cc1n_wwwlbkrnw_m3,2019-04-01,2019-05-01,0.0035651534853689956,0.8666666666666666
cc1n_wwwlbkrnw_m1,2019-04-01,2019-05-01,0.0010907530823339388,0.8539864924534399
cc1n_wwwlbkrfw_m6,2019-04-01,2019-05-01,0.0013487467067358132,0.8740830418336487
cc1n_wwwlbkrfw_m3,2019-04-01,2019-05-01,0.009250847289811496,0.9438798074485389
cc1n_wwwlbkrfw_m1,2019-04-01,2019-05-01,0.00012790818539470622,0.9304842103984708
cc1n_wwwcfcwwy_m6,2019-04-01,2019-05-01,0.0007762169617143413,0.9636241116594314
cc1n_wwwcfcwwy_m3,2019-04-01,2019-05-01,0.0007745110066651689,0.9414688716912717
cc1n_wwwcfcwwy_m1,2019-04-01,2019-05-01,1.2709211607980314e-05,0.9636241116594314
cc1n_wwwcfcrnw_m6,2019-04-01,2019-05-01,0.0010906645575272387,0.8666666666666666
cc1n_wwwcfcrnw_m3,2019-04-01,2019-05-01,0.001505993580428699,0.9555555555555554
cc1n_wwwcfcrnw_m1,2019-04-01,2019-05-01,0.0017342243773533434,0.9999999999999999
cc1n_wwwcfcrfw_m6,2019-04-01,2019-05-01,2.1739728893926752e-05,0.6444444444444444
cc1n_wwwcfcrfw_m3,2019-04-01,2019-05-01,6.476052268287618e-05,0.6444444444444444
cc1n_wwwcfcrfw_m1,2019-04-01,2019-05-01,2.526153973640596e-06,0.9545454545454546
cc1n_wwwccbwwy_m6,2019-04-01,2019-05-01,5.9583490231333665e-05,0.9304842103984708
cc1n_wwwccbwwy_m3,2019-04-01,2019-05-01,5.9606646753035735e-05,0.9438798074485389
cc1n_wwwccbwwy_m1,2019-04-01,2019-05-01,7.742263381141369e-05,0.9999999999999999
cc1n_wwwccbrnw_m6,2019-04-01,2019-05-01,0.007810267748936188,0.9555555555555554
cc1n_wwwccbrnw_m3,2019-04-01,2019-05-01,0.013323490608386007,0.911111111111111
cc1n_wwwccbrnw_m1,2019-04-01,2019-05-01,0.0076057875616493634,0.9999999999999999
cc1n_wwwccbrfw_m6,2019-04-01,2019-05-01,0.0016365953187356666,0.9487179487179487
cc1n_wwwccbrfw_m3,2019-04-01,2019-05-01,0.00163731815835391,0.9545454545454546
cc1n_wwwccbrfw_m1,2019-04-01,2019-05-01,0.001258373553293894,0.9888264649460884
vlal_wwwwwwww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
vlal_wwwwwwww_om2,2019-04-01,2019-05-01,3.0498732456743403,0.4472135954999579
vlal_wwwwwwww_om1,2019-04-01,2019-05-01,0.14192647126739721,0.8181818181818182
slal_wwwwwwww_m6,2019-04-01,2019-05-01,0.042146958672267906,0.911111111111111
slal_wwwwwwww_m3,2019-04-01,2019-05-01,0.044955714888325844,0.911111111111111
slal_wwwwwwww_m1,2019-04-01,2019-05-01,12.291682926437495,0.37777777777777777
mlal_wwwwwwww_m6,2019-04-01,2019-05-01,0.04910317881467893,0.8666666666666666
mlal_wwwwwwww_m3,2019-04-01,2019-05-01,0.04246175146833784,0.911111111111111
mlal_wwwwwwww_m1,2019-04-01,2019-05-01,12.328566277121231,0.19999999999999998
llal_wwwwwwww_m6,2019-04-01,2019-05-01,0.02734814728411498,0.9438798074485389
llal_wwwwwwww_m3,2019-04-01,2019-05-01,0.0266101767375602,0.8666666666666666
llal_wwwwwwww_m1,2019-04-01,2019-05-01,12.412641075088809,0.22473328748774737
dotl_wwwwwwww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dotl_wwwwwwww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dotl_wwwwwwww_om2,2019-04-01,2019-05-01,7.714367378695409,0.50709255283711
dotl_wwwwwwww_om1,2019-04-01,2019-05-01,0.32787036971853095,0.9428571428571428
dogl_wwwwwwww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwwwwww_om5,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwwwwww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwwwwww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwwwwww_om2,2019-04-01,2019-05-01,13.018225211007458,0.4803844614152614
dogl_wwwwwwww_om1,2019-04-01,2019-05-01,1.154310512068864,0.9487179487179487
dogl_wwwpfcww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpfcww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpfcww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpfcww_om2,2019-04-01,2019-05-01,0.07216007642040159,0.6123724356957946
dogl_wwwpfcww_om1,2019-04-01,2019-05-01,0.0011975531470738532,1.0
dogl_wwwpdlww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpdlww_om5,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpdlww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpdlww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwpdlww_om2,2019-04-01,2019-05-01,0.7922397193554604,0.4803844614152614
dogl_wwwpdlww_om1,2019-04-01,2019-05-01,0.02007000150524444,0.9636241116594314
dogl_wwwofcww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwofcww_om5,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwofcww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwmlcww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwmlcww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlncww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlncww_om5,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlncww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlncww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlncww_om2,2019-04-01,2019-05-01,3.3667252069854645,0.50709255283711
dogl_wwwlncww_om1,2019-04-01,2019-05-01,0.11099639191502512,1.0
dogl_wwwlbkww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlbkww_om5,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlbkww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlbkww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwlbkww_om2,2019-04-01,2019-05-01,0.32068144718283387,0.6123724356957946
dogl_wwwlbkww_om1,2019-04-01,2019-05-01,0.009278861301658966,1.0
dogl_wwwcfcww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwccbww_om6,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwccbww_om5,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwccbww_om4,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwccbww_om3,2019-04-01,2019-05-01,3.200737218273735e-13,1.0
dogl_wwwccbww_om2,2019-04-01,2019-05-01,0.4322057712782846,0.6123724356957946
dogl_wwwccbww_om1,2019-04-01,2019-05-01,0.02082850290383676,1.0
cc1l_wwwwwwww_m6,2019-04-01,2019-05-01,0.013733964461543511,0.9090909090909091
cc1l_wwwwwwww_m3,2019-04-01,2019-05-01,0.01369590849528772,0.9304842103984708
cc1l_wwwwwwww_m1,2019-04-01,2019-05-01,12.21350141166077,0.5843065474681431
cc1l_wwwpfcww_m6,2019-04-01,2019-05-01,0.00043408263424408154,1.0
cc1l_wwwpfcww_m3,2019-04-01,2019-05-01,0.00043900370369867863,0.9304842103984708
cc1l_wwwpfcww_m1,2019-04-01,2019-05-01,0.0005678977530816908,0.9770084209183945
cc1l_wwwpdlww_m6,2019-04-01,2019-05-01,0.007191149366855374,1.0
cc1l_wwwpdlww_m3,2019-04-01,2019-05-01,0.00720558644063218,0.9555555555555554
cc1l_wwwpdlww_m1,2019-04-01,2019-05-01,0.04327896875916239,0.8989331499509894
cc1l_wwwofcww_m6,2019-04-01,2019-05-01,0.0028752817887323784,0.9999999999999999
cc1l_wwwofcww_m3,2019-04-01,2019-05-01,0.0028486947266176637,0.9888264649460884
cc1l_wwwofcww_m1,2019-04-01,2019-05-01,0.01330718781121552,0.9888264649460883
cc1l_wwwmlcww_m6,2019-04-01,2019-05-01,0.007589252619191726,0.9653072991634228
cc1l_wwwmlcww_m3,2019-04-01,2019-05-01,0.00798403694020559,0.9888264649460884
cc1l_wwwmlcww_m1,2019-04-01,2019-05-01,0.07722363593112691,0.9438798074485389
cc1l_wwwlncww_m6,2019-04-01,2019-05-01,0.009143145198278864,1.0
