var,date_start,date_end,psi,taub
loan__1_stages_cnt_15d,2019-03-04,2019-03-11,5.931821098282918e-05,1.0
loan__1_petty_cnt_7d,2019-03-04,2019-03-11,5.707531292426162e-05,1.0
loan__1_petty_cnt_15d,2019-03-04,2019-03-11,0.00036454905521369753,1.0
loan__1_little_cnt_7d,2019-03-04,2019-03-11,3.611258923520187e-07,1.0
loan__1_little_cnt_15d,2019-03-04,2019-03-11,1.4670728761681856e-06,1.0
loan__1_finance_cnt_7d,2019-03-04,2019-03-11,2.9844779643382027e-05,1.0
loan__1_finance_cnt_15d,2019-03-04,2019-03-11,9.88766777777758e-05,1.0
loan__1_cnt_7d,2019-03-04,2019-03-11,8.331002092723695e-05,1.0
loan__1_cnt_15d,2019-03-04,2019-03-11,0.0004908137250868344,1.0
loan__141_strong_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__141_strong_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__141_stages_cnt_7d,2019-03-04,2019-03-11,1.7780809234551647e-06,0.6123724356957946
loan__141_stages_cnt_15d,2019-03-04,2019-03-11,3.1509083153311254e-08,1.0
loan__141_petty_cnt_7d,2019-03-04,2019-03-11,3.307488139449887e-06,0.9523809523809522
loan__141_petty_cnt_15d,2019-03-04,2019-03-11,7.401897852617062e-06,0.9523809523809522
loan__141_little_cnt_7d,2019-03-04,2019-03-11,2.2922453011300998e-08,1.0
loan__141_little_cnt_15d,2019-03-04,2019-03-11,3.1785049066992883e-08,1.0
loan__141_finance_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__141_finance_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__141_cnt_7d,2019-03-04,2019-03-11,3.312706754268542e-06,0.9523809523809522
loan__141_cnt_15d,2019-03-04,2019-03-11,7.383736353649685e-06,0.9523809523809522
loan__140_strong_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_strong_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_stages_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_stages_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_petty_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_petty_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_little_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_little_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_finance_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_finance_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__140_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__138_strong_cnt_7d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__138_strong_cnt_15d,2019-03-04,2019-03-11,6.164819227351622e-15,1.0
loan__138_stages_cnt_7d,2019-03-04,2019-03-11,2.027767482071465e-07,1.0
loan__138_stages_cnt_15d,2019-03-04,2019-03-11,6.497452413142201e-08,0.9258200997725515
