category_2,category_3,total_num,unique_num,table_name,dt
read,0,223158,192501,gdl_jrs_msg_parse,2019-03-12
ship,9,326,247,gdl_jrs_msg_parse,2019-03-12
credit_card,0,7592213,5572073,gdl_jrs_msg_parse,2019-03-12
secondhand,6,47531,44035,gdl_jrs_msg_parse,2019-03-12
gas,1,15810,12782,gdl_jrs_msg_parse,2019-03-12
takeoutfood,1,1943676,1449305,gdl_jrs_msg_parse,2019-03-12
water,16,145534,132527,gdl_jrs_msg_parse,2019-03-12
chat,7,13285,11969,gdl_jrs_msg_parse,2019-03-12
business_insurance,9,6637616,5255807,gdl_jrs_msg_parse,2019-03-12
hotel,25,401865,382472,gdl_jrs_msg_parse,2019-03-12
room,508,279568,270818,gdl_jrs_msg_parse,2019-03-12
gong_ji_jin,17,55002,53590,gdl_jrs_msg_parse,2019-03-12
movie,0,1585028,1408205,gdl_jrs_msg_parse,2019-03-12
tourism,9,5395525,4650771,gdl_jrs_msg_parse,2019-03-12
invest,1,6219915,4011281,gdl_jrs_msg_parse,2019-03-12
movie,6,394479,379608,gdl_jrs_msg_parse,2019-03-12
bycicle,7,1002,886,gdl_jrs_msg_parse,2019-03-12
taxi,9,12092724,11135734,gdl_jrs_msg_parse,2019-03-12
express,6,1483872,1122173,gdl_jrs_msg_parse,2019-03-12
secondhand,85,4472,4017,gdl_jrs_msg_parse,2019-03-12
loan,141,20510,12091,gdl_jrs_msg_parse,2019-03-12
read,1,571957,460686,gdl_jrs_msg_parse,2019-03-12
takeoutfood,7,726254,589242,gdl_jrs_msg_parse,2019-03-12
secondhand,1,2759,2556,gdl_jrs_msg_parse,2019-03-12
electric,16,2774488,2086592,gdl_jrs_msg_parse,2019-03-12
edu_pay,1,2958217,2055912,gdl_jrs_msg_parse,2019-03-12
medical,1,1818998,1285939,gdl_jrs_msg_parse,2019-03-12
passtran,0,41275,27113,gdl_jrs_msg_parse,2019-03-12
electric,1,309096,173062,gdl_jrs_msg_parse,2019-03-12
recruit,0,1955012,1470874,gdl_jrs_msg_parse,2019-03-12
train,9,1753075,1625934,gdl_jrs_msg_parse,2019-03-12
transit,7,286,267,gdl_jrs_msg_parse,2019-03-12
yys,20,158889057,144367026,gdl_jrs_msg_parse,2019-03-12
onlineshopping,1,8537978,6304806,gdl_jrs_msg_parse,2019-03-12
games,6,8256469,7946026,gdl_jrs_msg_parse,2019-03-12
taxi,0,2837006,2025404,gdl_jrs_msg_parse,2019-03-12
loan,131,1570195,1181315,gdl_jrs_msg_parse,2019-03-12
passtran,6,17157,11108,gdl_jrs_msg_parse,2019-03-12
edu_pay,0,7653303,3958324,gdl_jrs_msg_parse,2019-03-12
express,1,2674079,2010011,gdl_jrs_msg_parse,2019-03-12
train,1,2071873,1511753,gdl_jrs_msg_parse,2019-03-12
live,0,1206055,1035561,gdl_jrs_msg_parse,2019-03-12
transit,9,16398,10292,gdl_jrs_msg_parse,2019-03-12
car,11,473513,408776,gdl_jrs_msg_parse,2019-03-12
secondhand,9,335775,292030,gdl_jrs_msg_parse,2019-03-12
ship,8,1220,274,gdl_jrs_msg_parse,2019-03-12
takeoutfood,6,773938,549891,gdl_jrs_msg_parse,2019-03-12
ship,7,22,22,gdl_jrs_msg_parse,2019-03-12
yys,1,11127965,6418335,gdl_jrs_msg_parse,2019-03-12
hotel,7,2416,2263,gdl_jrs_msg_parse,2019-03-12
car,501,137363,132652,gdl_jrs_msg_parse,2019-03-12
mother,6,15966,14524,gdl_jrs_msg_parse,2019-03-12
music,1,1779243,1193614,gdl_jrs_msg_parse,2019-03-12
credit_card,56,107574,90777,gdl_jrs_msg_parse,2019-03-12
transit,2,521,491,gdl_jrs_msg_parse,2019-03-12
payinroom,888,275346,222624,gdl_jrs_msg_parse,2019-03-12
business_insurance,32,328227,323461,gdl_jrs_msg_parse,2019-03-12
train,6,124436,105195,gdl_jrs_msg_parse,2019-03-12
credit_card,54,10397,9799,gdl_jrs_msg_parse,2019-03-12
invest,124,15413,14910,gdl_jrs_msg_parse,2019-03-12
airplane,1,323246,194239,gdl_jrs_msg_parse,2019-03-12
gas,9,147996,140837,gdl_jrs_msg_parse,2019-03-12
ship,2,1493,696,gdl_jrs_msg_parse,2019-03-12
water,0,661022,572294,gdl_jrs_msg_parse,2019-03-12
she_bao,1,149117,115466,gdl_jrs_msg_parse,2019-03-12
payinroom,11,7833,5378,gdl_jrs_msg_parse,2019-03-12
loan,134,915911,641655,gdl_jrs_msg_parse,2019-03-12
taxi,1,901826,684004,gdl_jrs_msg_parse,2019-03-12
renting,152,28970,25322,gdl_jrs_msg_parse,2019-03-12
payinroom,7,7805,5463,gdl_jrs_msg_parse,2019-03-12
credit_card,20,7204597,6516804,gdl_jrs_msg_parse,2019-03-12
games,7,58245,46037,gdl_jrs_msg_parse,2019-03-12
yys,9,246527051,177652468,gdl_jrs_msg_parse,2019-03-12
room,12,200467,162968,gdl_jrs_msg_parse,2019-03-12
motion,1,146717,124364,gdl_jrs_msg_parse,2019-03-12
taxi,7,5127,4956,gdl_jrs_msg_parse,2019-03-12
government,0,71608466,61227847,gdl_jrs_msg_parse,2019-03-12
restaurant,6,17992,16466,gdl_jrs_msg_parse,2019-03-12
games,9,16216702,15011936,gdl_jrs_msg_parse,2019-03-12
bycicle,6,43419,40622,gdl_jrs_msg_parse,2019-03-12
law,29,39426,29244,gdl_jrs_msg_parse,2019-03-12
invest,123,1954989,1403462,gdl_jrs_msg_parse,2019-03-12
she_bao,17,1814,1686,gdl_jrs_msg_parse,2019-03-12
car,12,187293,154119,gdl_jrs_msg_parse,2019-03-12
takeoutfood,87,220878,204941,gdl_jrs_msg_parse,2019-03-12
tourism,1,1408369,1016897,gdl_jrs_msg_parse,2019-03-12
motion,0,7581630,7188672,gdl_jrs_msg_parse,2019-03-12
movie,1,5389930,3954593,gdl_jrs_msg_parse,2019-03-12
chat,0,1988483,1479186,gdl_jrs_msg_parse,2019-03-12
takeoutfood,9,4271946,4102769,gdl_jrs_msg_parse,2019-03-12
edu_school,0,5340103,3399326,gdl_jrs_msg_parse,2019-03-12
express,81,14100128,10569609,gdl_jrs_msg_parse,2019-03-12
other_budget,42,217410,179241,gdl_jrs_msg_parse,2019-03-12
ship,6,17,14,gdl_jrs_msg_parse,2019-03-12
restaurant,0,833629,606013,gdl_jrs_msg_parse,2019-03-12
express,9,5854543,4933309,gdl_jrs_msg_parse,2019-03-12
train,0,8071412,6231278,gdl_jrs_msg_parse,2019-03-12
water,1,16455,13364,gdl_jrs_msg_parse,2019-03-12
movie,9,7068964,6559105,gdl_jrs_msg_parse,2019-03-12
she_bao,0,155218,94034,gdl_jrs_msg_parse,2019-03-12
motion,9,4087401,3907625,gdl_jrs_msg_parse,2019-03-12
express,83,570901,511274,gdl_jrs_msg_parse,2019-03-12
train,7,17079,14161,gdl_jrs_msg_parse,2019-03-12
ship,3,20,12,gdl_jrs_msg_parse,2019-03-12
medical,0,1106110,837658,gdl_jrs_msg_parse,2019-03-12
car,1,2516002,864712,gdl_jrs_msg_parse,2019-03-12
airplane,6,149592,81718,gdl_jrs_msg_parse,2019-03-12
restaurant,1,756074,532328,gdl_jrs_msg_parse,2019-03-12
weather,70,101439,93290,gdl_jrs_msg_parse,2019-03-12
bank_budget,22,127105243,59616154,gdl_jrs_msg_parse,2019-03-12
first_aid,103,127,70,gdl_jrs_msg_parse,2019-03-12
loan,9,41061543,35148511,gdl_jrs_msg_parse,2019-03-12
credit_card,60,244524,213723,gdl_jrs_msg_parse,2019-03-12
secondhand,7,41022,24678,gdl_jrs_msg_parse,2019-03-12
gong_ji_jin,1,186442,129326,gdl_jrs_msg_parse,2019-03-12
car,6,54216,50697,gdl_jrs_msg_parse,2019-03-12
taxi,41,35753,35043,gdl_jrs_msg_parse,2019-03-12
bank_budget,0,101282294,62741812,gdl_jrs_msg_parse,2019-03-12
bank_budget,24,324623,276087,gdl_jrs_msg_parse,2019-03-12
music,9,198915,195623,gdl_jrs_msg_parse,2019-03-12
takeoutfood,508,1000314,982528,gdl_jrs_msg_parse,2019-03-12
music,6,59422,57940,gdl_jrs_msg_parse,2019-03-12
live,7,276,244,gdl_jrs_msg_parse,2019-03-12
live,1,682986,537156,gdl_jrs_msg_parse,2019-03-12
payinroom,6,43919,30606,gdl_jrs_msg_parse,2019-03-12
secondhand,83,316162,211603,gdl_jrs_msg_parse,2019-03-12
airplane,9,589351,487561,gdl_jrs_msg_parse,2019-03-12
yys,15,37973368,32918592,gdl_jrs_msg_parse,2019-03-12
hotel,6,237059,209387,gdl_jrs_msg_parse,2019-03-12
gong_ji_jin,15,23597,21583,gdl_jrs_msg_parse,2019-03-12
takeoutfood,86,85803,63227,gdl_jrs_msg_parse,2019-03-12
first_aid,104,13008,7606,gdl_jrs_msg_parse,2019-03-12
live,6,47704,13630,gdl_jrs_msg_parse,2019-03-12
yys,0,161380232,118938933,gdl_jrs_msg_parse,2019-03-12
restaurant,9,2496012,2452575,gdl_jrs_msg_parse,2019-03-12
loan,135,9893821,6581014,gdl_jrs_msg_parse,2019-03-12
business_insurance,1,1014359,679215,gdl_jrs_msg_parse,2019-03-12
renting,156,73119,46171,gdl_jrs_msg_parse,2019-03-12
express,0,28719716,20026834,gdl_jrs_msg_parse,2019-03-12
gas,15,534451,500231,gdl_jrs_msg_parse,2019-03-12
renting,151,93541,77239,gdl_jrs_msg_parse,2019-03-12
payinroom,1,36487,28036,gdl_jrs_msg_parse,2019-03-12
chat,9,15524981,14876268,gdl_jrs_msg_parse,2019-03-12
invest,125,2373236,1836167,gdl_jrs_msg_parse,2019-03-12
car,9,2667121,2484922,gdl_jrs_msg_parse,2019-03-12
business_insurance,0,2466690,1825555,gdl_jrs_msg_parse,2019-03-12
water,15,351535,308228,gdl_jrs_msg_parse,2019-03-12
loan,53,4139177,3659075,gdl_jrs_msg_parse,2019-03-12
first_aid,101,21,18,gdl_jrs_msg_parse,2019-03-12
credit_card,9,12552446,11238498,gdl_jrs_msg_parse,2019-03-12
invest,121,6728533,5689867,gdl_jrs_msg_parse,2019-03-12
tourism,7,314672,202292,gdl_jrs_msg_parse,2019-03-12
loan,138,51858,45586,gdl_jrs_msg_parse,2019-03-12
express,82,1411386,1074742,gdl_jrs_msg_parse,2019-03-12
mother,9,739891,714607,gdl_jrs_msg_parse,2019-03-12
transit,3,14,13,gdl_jrs_msg_parse,2019-03-12
chat,6,18109296,1935500,gdl_jrs_msg_parse,2019-03-12
read,7,49097,40052,gdl_jrs_msg_parse,2019-03-12
photograph,11,12,10,gdl_jrs_msg_parse,2019-03-12
onlineshopping,6,4819101,4314378,gdl_jrs_msg_parse,2019-03-12
secondhand,888,328967,260845,gdl_jrs_msg_parse,2019-03-12
mother,1,228143,173817,gdl_jrs_msg_parse,2019-03-12
car,7,12439,9600,gdl_jrs_msg_parse,2019-03-12
edu_pay,7,2340,2071,gdl_jrs_msg_parse,2019-03-12
recruit,9,4217271,3560814,gdl_jrs_msg_parse,2019-03-13
airplane,0,582423,295617,gdl_jrs_msg_parse,2019-03-13
law,0,481451,311088,gdl_jrs_msg_parse,2019-03-13
secondhand,88,4,3,gdl_jrs_msg_parse,2019-03-13
gong_ji_jin,0,1917925,1871928,gdl_jrs_msg_parse,2019-03-13
first_aid,0,11374,9712,gdl_jrs_msg_parse,2019-03-13
taxi,8,25,23,gdl_jrs_msg_parse,2019-03-13
bank_budget,1,23320051,11627465,gdl_jrs_msg_parse,2019-03-13
room,11,110743,97971,gdl_jrs_msg_parse,2019-03-13
transit,6,11787,9012,gdl_jrs_msg_parse,2019-03-13
games,0,7987634,6527615,gdl_jrs_msg_parse,2019-03-13
room,0,2755649,1998214,gdl_jrs_msg_parse,2019-03-13
music,0,170351,142775,gdl_jrs_msg_parse,2019-03-13
report,9,35319,27235,gdl_jrs_msg_parse,2019-03-13
loan,0,8077790,6888957,gdl_jrs_msg_parse,2019-03-13
edu_school,71,2253415,1603274,gdl_jrs_msg_parse,2019-03-13
transit,1,55573,44738,gdl_jrs_msg_parse,2019-03-13
metro,9,11513,9038,gdl_jrs_msg_parse,2019-03-13
edu_pay,6,29965,28295,gdl_jrs_msg_parse,2019-03-13
loan,137,1998840,1442115,gdl_jrs_msg_parse,2019-03-13
loan,1,686381,520441,gdl_jrs_msg_parse,2019-03-13
other_budget,0,5955156,4813928,gdl_jrs_msg_parse,2019-03-13
credit_card,52,22445,22323,gdl_jrs_msg_parse,2019-03-13
renting,6,29161,26509,gdl_jrs_msg_parse,2019-03-13
renting,1,389138,313039,gdl_jrs_msg_parse,2019-03-13
loan,888,5279532,2279193,gdl_jrs_msg_parse,2019-03-13
games,1,4450507,3348929,gdl_jrs_msg_parse,2019-03-13
report,5,134684,98297,gdl_jrs_msg_parse,2019-03-13
payinroom,0,1251362,1051475,gdl_jrs_msg_parse,2019-03-13
credit_card,59,6344,6317,gdl_jrs_msg_parse,2019-03-13
first_aid,105,108138,97855,gdl_jrs_msg_parse,2019-03-13
passtran,1,49794,39592,gdl_jrs_msg_parse,2019-03-13
passtran,9,18994,17823,gdl_jrs_msg_parse,2019-03-13
photograph,6,7,7,gdl_jrs_msg_parse,2019-03-13
room,9,1686552,1599796,gdl_jrs_msg_parse,2019-03-13
mother,0,113354,107965,gdl_jrs_msg_parse,2019-03-13
passtran,7,3067,2727,gdl_jrs_msg_parse,2019-03-13
report,0,128083,113836,gdl_jrs_msg_parse,2019-03-13
train,5,73694,62331,gdl_jrs_msg_parse,2019-03-13
credit_card,1,388892,214864,gdl_jrs_msg_parse,2019-03-13
medical,6,417692,326274,gdl_jrs_msg_parse,2019-03-13
photograph,1,27,25,gdl_jrs_msg_parse,2019-03-13
hotel,0,601100,500584,gdl_jrs_msg_parse,2019-03-13
electric,15,529877,461992,gdl_jrs_msg_parse,2019-03-13
payinroom,9,2619815,2481416,gdl_jrs_msg_parse,2019-03-13
taxi,6,2628075,2004459,gdl_jrs_msg_parse,2019-03-13
ship,0,12995,8750,gdl_jrs_msg_parse,2019-03-13
credit_card,55,1634691,1326208,gdl_jrs_msg_parse,2019-03-13
water,9,419723,391124,gdl_jrs_msg_parse,2019-03-13
live,9,1214915,1127622,gdl_jrs_msg_parse,2019-03-13
tourism,6,992384,731806,gdl_jrs_msg_parse,2019-03-13
metro,1,744,704,gdl_jrs_msg_parse,2019-03-13
chat,1,6028650,4283856,gdl_jrs_msg_parse,2019-03-13
invest,122,2576569,2317262,gdl_jrs_msg_parse,2019-03-13
bank_budget,23,9056903,6229283,gdl_jrs_msg_parse,2019-03-13
passtran,2,11129,9211,gdl_jrs_msg_parse,2019-03-13
medical,9,6622084,6349207,gdl_jrs_msg_parse,2019-03-13
other_budget,41,87169025,67915504,gdl_jrs_msg_parse,2019-03-13
motion,6,28583,22415,gdl_jrs_msg_parse,2019-03-13
loan,54,833486,610332,gdl_jrs_msg_parse,2019-03-13
secondhand,13,9,9,gdl_jrs_msg_parse,2019-03-13
secondhand,11,2504,2054,gdl_jrs_msg_parse,2019-03-13
other_budget,9,14504972,13479549,gdl_jrs_msg_parse,2019-03-13
loan,58,2232485,1634698,gdl_jrs_msg_parse,2019-03-13
hotel,9,487990,462934,gdl_jrs_msg_parse,2019-03-13
renting,0,453709,198341,gdl_jrs_msg_parse,2019-03-13
express,7,7144,6391,gdl_jrs_msg_parse,2019-03-13
onlineshopping,0,7893540,6542952,gdl_jrs_msg_parse,2019-03-13
mother,7,51921,39391,gdl_jrs_msg_parse,2019-03-13
movie,7,8429,7241,gdl_jrs_msg_parse,2019-03-13
government,111,611748,470844,gdl_jrs_msg_parse,2019-03-13
credit_card,62,42994,42388,gdl_jrs_msg_parse,2019-03-13
bycicle,1,512742,440826,gdl_jrs_msg_parse,2019-03-13
airplane,7,16955,12577,gdl_jrs_msg_parse,2019-03-13
motion,7,5859,5213,gdl_jrs_msg_parse,2019-03-13
police,0,73,72,gdl_jrs_msg_parse,2019-03-13
she_bao,9,10710,9531,gdl_jrs_msg_parse,2019-03-13
bank_budget,21,31677235,19038802,gdl_jrs_msg_parse,2019-03-13
invest,0,39374755,29896636,gdl_jrs_msg_parse,2019-03-13
medical,7,98763,85653,gdl_jrs_msg_parse,2019-03-13
invest,9,7159268,6118877,gdl_jrs_msg_parse,2019-03-13
credit_card,53,23655,23211,gdl_jrs_msg_parse,2019-03-13
car,502,8869,4232,gdl_jrs_msg_parse,2019-03-13
restaurant,7,6138,5480,gdl_jrs_msg_parse,2019-03-13
music,7,12,11,gdl_jrs_msg_parse,2019-03-13
bank_budget,9,13266462,11938825,gdl_jrs_msg_parse,2019-03-13
metro,6,2032,1852,gdl_jrs_msg_parse,2019-03-13
read,9,8858653,8594219,gdl_jrs_msg_parse,2019-03-13
invest,127,277282,169272,gdl_jrs_msg_parse,2019-03-13
onlineshopping,7,335405,265039,gdl_jrs_msg_parse,2019-03-13
bycicle,9,1150719,1127694,gdl_jrs_msg_parse,2019-03-13
business_insurance,31,1983190,1613447,gdl_jrs_msg_parse,2019-03-13
photograph,9,6778,6588,gdl_jrs_msg_parse,2019-03-13
yys,16,4020878,3816282,gdl_jrs_msg_parse,2019-03-13
airplane,2,112468,44832,gdl_jrs_msg_parse,2019-03-13
first_aid,102,2,2,gdl_jrs_msg_parse,2019-03-13
credit_card,58,515222,415688,gdl_jrs_msg_parse,2019-03-13
photograph,888,13615,11741,gdl_jrs_msg_parse,2019-03-13
business_insurance,33,492146,437397,gdl_jrs_msg_parse,2019-03-13
electric,9,2148591,1700201,gdl_jrs_msg_parse,2019-03-13
secondhand,0,775919,391180,gdl_jrs_msg_parse,2019-03-13
photograph,0,1370,1179,gdl_jrs_msg_parse,2019-03-13
renting,7,1680,1552,gdl_jrs_msg_parse,2019-03-13
hotel,1,1807655,1358887,gdl_jrs_msg_parse,2019-03-13
read,6,62646,53560,gdl_jrs_msg_parse,2019-03-13
loan,59,846864,460319,gdl_jrs_msg_parse,2019-03-13
metro,0,63142,51930,gdl_jrs_msg_parse,2019-03-13
report,1,183738,152767,gdl_jrs_msg_parse,2019-03-13
gas,16,52998,50806,gdl_jrs_msg_parse,2019-03-13
electric,0,6034195,4322097,gdl_jrs_msg_parse,2019-03-13
transit,0,121979,60731,gdl_jrs_msg_parse,2019-03-13
ship,1,1270,1057,gdl_jrs_msg_parse,2019-03-13
edu_pay,9,10423708,9580259,gdl_jrs_msg_parse,2019-03-13
room,1,319187,208013,gdl_jrs_msg_parse,2019-03-13
car,0,726395,414430,gdl_jrs_msg_parse,2019-03-13
gas,0,239321,208526,gdl_jrs_msg_parse,2019-03-13
bycicle,0,887684,830924,gdl_jrs_msg_parse,2019-03-13
gong_ji_jin,9,27381,16731,gdl_jrs_msg_parse,2019-03-13
renting,9,474323,422872,gdl_jrs_msg_parse,2019-03-13
hotel,27,6320915,6218782,gdl_jrs_msg_parse,2019-03-13
payinroom,12,48657,40181,gdl_jrs_msg_parse,2019-03-13
she_bao,15,6696,6286,gdl_jrs_msg_parse,2019-03-13
other_budget,1,10996893,7083946,gdl_jrs_msg_parse,2019-03-13
tourism,0,3877073,2700856,gdl_jrs_msg_parse,2019-03-13
onlineshopping,9,69092826,63521178,gdl_jrs_msg_parse,2019-03-13
takeoutfood,0,2621627,1939416,gdl_jrs_msg_parse,2019-03-13
recruit,1,4910010,3423661,gdl_jrs_msg_parse,2019-03-13
read,0,1185694,1163965,gdl_jrs_msg_parse,2019-03-13
ship,9,185,135,gdl_jrs_msg_parse,2019-03-13
secondhand,6,73300,69538,gdl_jrs_msg_parse,2019-03-13
credit_card,0,7418636,5581124,gdl_jrs_msg_parse,2019-03-13
gas,1,15199,12122,gdl_jrs_msg_parse,2019-03-13
takeoutfood,1,1991945,1471972,gdl_jrs_msg_parse,2019-03-13
chat,7,13190,11880,gdl_jrs_msg_parse,2019-03-13
water,16,75300,68940,gdl_jrs_msg_parse,2019-03-13
room,508,1529050,1514296,gdl_jrs_msg_parse,2019-03-13
business_insurance,9,5983493,4611164,gdl_jrs_msg_parse,2019-03-13
hotel,25,426408,406571,gdl_jrs_msg_parse,2019-03-13
gong_ji_jin,17,120195,119104,gdl_jrs_msg_parse,2019-03-13
invest,1,5629907,3673354,gdl_jrs_msg_parse,2019-03-13
tourism,9,10632340,9869377,gdl_jrs_msg_parse,2019-03-13
movie,0,1430308,1284884,gdl_jrs_msg_parse,2019-03-13
movie,6,369800,356272,gdl_jrs_msg_parse,2019-03-13
bycicle,7,970,850,gdl_jrs_msg_parse,2019-03-13
taxi,9,17670845,16696802,gdl_jrs_msg_parse,2019-03-13
express,6,1475762,1103337,gdl_jrs_msg_parse,2019-03-13
secondhand,85,4082,3697,gdl_jrs_msg_parse,2019-03-13
loan,141,18139,11236,gdl_jrs_msg_parse,2019-03-13
read,1,564335,453274,gdl_jrs_msg_parse,2019-03-13
police,8,3,3,gdl_jrs_msg_parse,2019-03-13
takeoutfood,7,761269,617535,gdl_jrs_msg_parse,2019-03-13
secondhand,1,2793,2537,gdl_jrs_msg_parse,2019-03-13
electric,16,2636516,1942534,gdl_jrs_msg_parse,2019-03-13
edu_pay,1,3002141,2082864,gdl_jrs_msg_parse,2019-03-13
medical,1,1853216,1288702,gdl_jrs_msg_parse,2019-03-13
passtran,0,41196,27004,gdl_jrs_msg_parse,2019-03-13
electric,1,311884,175098,gdl_jrs_msg_parse,2019-03-13
recruit,0,2105391,1557579,gdl_jrs_msg_parse,2019-03-13
train,9,974332,875432,gdl_jrs_msg_parse,2019-03-13
transit,7,309,277,gdl_jrs_msg_parse,2019-03-13
onlineshopping,1,8714044,6446766,gdl_jrs_msg_parse,2019-03-13
yys,20,155148296,142157525,gdl_jrs_msg_parse,2019-03-13
taxi,0,2917274,2088672,gdl_jrs_msg_parse,2019-03-13
games,6,21020509,20545249,gdl_jrs_msg_parse,2019-03-13
loan,131,1456913,1088874,gdl_jrs_msg_parse,2019-03-13
passtran,6,15278,10113,gdl_jrs_msg_parse,2019-03-13
live,0,1557981,1327534,gdl_jrs_msg_parse,2019-03-13
edu_pay,0,7634046,3912466,gdl_jrs_msg_parse,2019-03-13
train,1,2579550,2039468,gdl_jrs_msg_parse,2019-03-13
express,1,2269045,1627247,gdl_jrs_msg_parse,2019-03-13
transit,9,14969,9200,gdl_jrs_msg_parse,2019-03-13
car,11,464791,400168,gdl_jrs_msg_parse,2019-03-13
secondhand,9,307365,238146,gdl_jrs_msg_parse,2019-03-13
ship,8,1283,300,gdl_jrs_msg_parse,2019-03-13
metro,7,6,3,gdl_jrs_msg_parse,2019-03-13
takeoutfood,6,734477,507467,gdl_jrs_msg_parse,2019-03-13
ship,7,49,41,gdl_jrs_msg_parse,2019-03-13
yys,1,14788157,9892984,gdl_jrs_msg_parse,2019-03-13
hotel,7,2443,2336,gdl_jrs_msg_parse,2019-03-13
car,501,235104,229729,gdl_jrs_msg_parse,2019-03-13
mother,6,8191,7253,gdl_jrs_msg_parse,2019-03-13
music,1,1818654,1220123,gdl_jrs_msg_parse,2019-03-13
credit_card,56,102593,86545,gdl_jrs_msg_parse,2019-03-13
transit,2,537,502,gdl_jrs_msg_parse,2019-03-13
payinroom,888,272676,221729,gdl_jrs_msg_parse,2019-03-13
business_insurance,32,209261,205913,gdl_jrs_msg_parse,2019-03-13
train,6,108394,90800,gdl_jrs_msg_parse,2019-03-13
invest,124,53922,53593,gdl_jrs_msg_parse,2019-03-13
credit_card,54,9439,8894,gdl_jrs_msg_parse,2019-03-13
airplane,1,309009,189002,gdl_jrs_msg_parse,2019-03-13
gas,9,132093,124664,gdl_jrs_msg_parse,2019-03-13
ship,2,1848,909,gdl_jrs_msg_parse,2019-03-13
water,0,423402,377938,gdl_jrs_msg_parse,2019-03-13
she_bao,1,152449,118842,gdl_jrs_msg_parse,2019-03-13
payinroom,11,8634,5935,gdl_jrs_msg_parse,2019-03-13
loan,134,900355,618360,gdl_jrs_msg_parse,2019-03-13
taxi,1,794248,583665,gdl_jrs_msg_parse,2019-03-13
payinroom,7,7938,5545,gdl_jrs_msg_parse,2019-03-13
renting,152,6454,3491,gdl_jrs_msg_parse,2019-03-13
credit_card,20,6068208,5281760,gdl_jrs_msg_parse,2019-03-13
games,7,53729,42371,gdl_jrs_msg_parse,2019-03-13
yys,9,252368651,182663838,gdl_jrs_msg_parse,2019-03-13
room,12,461969,419723,gdl_jrs_msg_parse,2019-03-13
motion,1,142250,120066,gdl_jrs_msg_parse,2019-03-13
taxi,7,3376,3243,gdl_jrs_msg_parse,2019-03-13
government,0,23774206,19841712,gdl_jrs_msg_parse,2019-03-13
restaurant,6,17812,16329,gdl_jrs_msg_parse,2019-03-13
games,9,13410820,12488559,gdl_jrs_msg_parse,2019-03-13
bycicle,6,42844,40575,gdl_jrs_msg_parse,2019-03-13
law,29,25510,18152,gdl_jrs_msg_parse,2019-03-13
invest,123,1331161,851407,gdl_jrs_msg_parse,2019-03-13
she_bao,17,1491,1378,gdl_jrs_msg_parse,2019-03-13
car,12,187969,158089,gdl_jrs_msg_parse,2019-03-13
takeoutfood,87,245783,228202,gdl_jrs_msg_parse,2019-03-13
motion,0,8360030,8090919,gdl_jrs_msg_parse,2019-03-13
tourism,1,1622302,1222793,gdl_jrs_msg_parse,2019-03-13
movie,1,5411343,3959058,gdl_jrs_msg_parse,2019-03-13
takeoutfood,9,6779560,6512149,gdl_jrs_msg_parse,2019-03-13
chat,0,2354476,1775858,gdl_jrs_msg_parse,2019-03-13
express,81,13943254,10427694,gdl_jrs_msg_parse,2019-03-13
edu_school,0,4871365,3065416,gdl_jrs_msg_parse,2019-03-13
other_budget,42,96501,54941,gdl_jrs_msg_parse,2019-03-13
ship,6,28,25,gdl_jrs_msg_parse,2019-03-13
restaurant,0,812553,590371,gdl_jrs_msg_parse,2019-03-13
train,0,8450203,6598880,gdl_jrs_msg_parse,2019-03-13
express,9,7054990,6049547,gdl_jrs_msg_parse,2019-03-13
water,1,13242,10965,gdl_jrs_msg_parse,2019-03-13
movie,9,4321334,3965482,gdl_jrs_msg_parse,2019-03-13
she_bao,0,139626,82127,gdl_jrs_msg_parse,2019-03-13
motion,9,1966324,1890245,gdl_jrs_msg_parse,2019-03-13
express,83,595097,533044,gdl_jrs_msg_parse,2019-03-13
train,7,17919,14720,gdl_jrs_msg_parse,2019-03-13
ship,3,18,5,gdl_jrs_msg_parse,2019-03-13
car,1,2426935,835176,gdl_jrs_msg_parse,2019-03-13
restaurant,1,783182,552947,gdl_jrs_msg_parse,2019-03-13
weather,70,271033,243241,gdl_jrs_msg_parse,2019-03-13
medical,0,1094442,822837,gdl_jrs_msg_parse,2019-03-13
airplane,6,110386,45077,gdl_jrs_msg_parse,2019-03-13
bank_budget,22,123039449,57163895,gdl_jrs_msg_parse,2019-03-13
first_aid,103,110,54,gdl_jrs_msg_parse,2019-03-13
loan,9,27261283,23409544,gdl_jrs_msg_parse,2019-03-13
secondhand,7,40769,24107,gdl_jrs_msg_parse,2019-03-13
credit_card,60,251276,210277,gdl_jrs_msg_parse,2019-03-13
taxi,41,606783,595736,gdl_jrs_msg_parse,2019-03-13
gong_ji_jin,1,196092,138524,gdl_jrs_msg_parse,2019-03-13
car,6,37318,34265,gdl_jrs_msg_parse,2019-03-13
bank_budget,0,99625357,61752315,gdl_jrs_msg_parse,2019-03-13
bank_budget,24,327337,279008,gdl_jrs_msg_parse,2019-03-13
music,9,68315,65723,gdl_jrs_msg_parse,2019-03-13
takeoutfood,508,698676,691474,gdl_jrs_msg_parse,2019-03-13
music,6,18967,18214,gdl_jrs_msg_parse,2019-03-13
live,7,320,267,gdl_jrs_msg_parse,2019-03-13
live,1,682267,541464,gdl_jrs_msg_parse,2019-03-13
payinroom,6,41264,28730,gdl_jrs_msg_parse,2019-03-13
secondhand,83,313197,210712,gdl_jrs_msg_parse,2019-03-13
