num,unique_num,loan_properties,table_name,dt
1819928,1469932,2,gdl_jrs_msg_parse,2019-06-07
25672086,16990165,0,gdl_jrs_msg_parse,2019-06-07
415511,410648,1,gdl_jrs_msg_parse,2019-06-09
2248775,1463053,3,gdl_jrs_msg_parse,2019-06-09
6652487,4964201,4,gdl_jrs_msg_parse,2019-06-09
1628281,1252314,2,gdl_jrs_msg_parse,2019-06-09
21532528,12373354,0,gdl_jrs_msg_parse,2019-06-09
993143,901823,1,gdl_jrs_msg_parse,2019-06-10
2406632,1555126,3,gdl_jrs_msg_parse,2019-06-10
7684195,5835426,4,gdl_jrs_msg_parse,2019-06-10
2672489,2061656,2,gdl_jrs_msg_parse,2019-06-10
29412370,18422907,0,gdl_jrs_msg_parse,2019-06-10
1215178,1088225,1,gdl_jrs_msg_parse,2019-06-11
2351118,1465172,3,gdl_jrs_msg_parse,2019-06-11
8678906,6715890,4,gdl_jrs_msg_parse,2019-06-11
2965310,2373691,2,gdl_jrs_msg_parse,2019-06-11
29270785,17896804,0,gdl_jrs_msg_parse,2019-06-11
1602962,1427723,1,gdl_jrs_msg_parse,2019-06-12
2777188,1680107,3,gdl_jrs_msg_parse,2019-06-12
6964352,5239747,4,gdl_jrs_msg_parse,2019-06-12
3161848,2665259,2,gdl_jrs_msg_parse,2019-06-12
62536685,52012966,0,gdl_jrs_msg_parse,2019-06-12
1692156,1569377,1,gdl_jrs_msg_parse,2019-06-13
2157384,1362424,3,gdl_jrs_msg_parse,2019-06-13
6503000,4779533,4,gdl_jrs_msg_parse,2019-06-13
2717278,2240585,2,gdl_jrs_msg_parse,2019-06-13
30165193,19869230,0,gdl_jrs_msg_parse,2019-06-13
181586,172785,1,gdl_jrs_msg_parse,2019-06-15
2702977,1732485,3,gdl_jrs_msg_parse,2019-06-15
6667832,5000705,4,gdl_jrs_msg_parse,2019-06-15
2907592,2300552,2,gdl_jrs_msg_parse,2019-06-15
26090782,16743509,0,gdl_jrs_msg_parse,2019-06-15
62719,57986,1,gdl_jrs_msg_parse,2019-06-16
2313320,1489595,3,gdl_jrs_msg_parse,2019-06-16
5641437,4225605,4,gdl_jrs_msg_parse,2019-06-16
2342640,1854959,2,gdl_jrs_msg_parse,2019-06-16
24943773,15600574,0,gdl_jrs_msg_parse,2019-06-16
1799747,1727645,1,gdl_jrs_msg_parse,2019-06-17
2804301,1912876,3,gdl_jrs_msg_parse,2019-06-17
8136717,6192892,4,gdl_jrs_msg_parse,2019-06-17
3945139,3294853,2,gdl_jrs_msg_parse,2019-06-17
35147057,23377254,0,gdl_jrs_msg_parse,2019-06-17
719982,689718,1,gdl_jrs_msg_parse,2019-06-18
2207551,1403757,3,gdl_jrs_msg_parse,2019-06-18
9175871,7139978,4,gdl_jrs_msg_parse,2019-06-18
4258631,3590885,2,gdl_jrs_msg_parse,2019-06-18
37840671,24550445,0,gdl_jrs_msg_parse,2019-06-18
527665,516304,1,gdl_jrs_msg_parse,2019-06-19
2308771,1555731,3,gdl_jrs_msg_parse,2019-06-19
10593089,8345562,4,gdl_jrs_msg_parse,2019-06-19
4100332,3472223,2,gdl_jrs_msg_parse,2019-06-19
32008625,20459176,0,gdl_jrs_msg_parse,2019-06-19
639915,618310,1,gdl_jrs_msg_parse,2019-06-20
2471096,1689738,3,gdl_jrs_msg_parse,2019-06-20
13105055,10680235,4,gdl_jrs_msg_parse,2019-06-20
3914088,3179293,2,gdl_jrs_msg_parse,2019-06-20
34199386,21883476,0,gdl_jrs_msg_parse,2019-06-20
511978,494240,1,gdl_jrs_msg_parse,2019-06-21
2357556,1589887,3,gdl_jrs_msg_parse,2019-06-21
12944723,10640881,4,gdl_jrs_msg_parse,2019-06-21
5979880,4536729,2,gdl_jrs_msg_parse,2019-06-21
43444035,26933228,0,gdl_jrs_msg_parse,2019-06-21
204731,192166,1,gdl_jrs_msg_parse,2020-02-02
2614769,1896447,3,gdl_jrs_msg_parse,2020-02-02
12625967,9414040,4,gdl_jrs_msg_parse,2020-02-02
2543777,1811889,2,gdl_jrs_msg_parse,2020-02-02
40269525,27368392,0,gdl_jrs_msg_parse,2020-02-02
