loan__58_finance_amount_cnt_7d,2020-02-24,2020-03-02,5.8408624243460675e-06,1.0
loan__58_finance_amount_cnt_15d,2020-02-24,2020-03-02,3.1370872448787466e-06,1.0
loan__58_cnt_7d,2020-02-24,2020-03-02,8.647558118379968e-05,1.0
loan__58_cnt_15d,2020-02-24,2020-03-02,0.00031427367712444886,1.0
loan__58_amount_sum_7d,2020-02-24,2020-03-02,0.00022119217151885868,0.8666666666666666
loan__58_amount_sum_15d,2020-02-24,2020-03-02,0.00025738027454315533,0.9555555555555554
loan__58_amount_max_7d,2020-02-24,2020-03-02,0.00030471715451214746,0.9111111111111109
loan__58_amount_max_15d,2020-02-24,2020-03-02,0.00018986804868280618,0.9111111111111109
loan__58_amount_cnt_7d,2020-02-24,2020-03-02,6.281345272246037e-05,1.0
loan__58_amount_cnt_15d,2020-02-24,2020-03-02,0.0002923858566798324,1.0
loan__54_strong_orgcnt_7d,2020-02-24,2020-03-02,3.6213205663923456e-07,1.0
loan__54_strong_orgcnt_15d,2020-02-24,2020-03-02,3.429026108016787e-07,1.0
loan__54_strong_cnt_7d,2020-02-24,2020-03-02,3.6718227614524157e-07,1.0
loan__54_strong_cnt_15d,2020-02-24,2020-03-02,3.434462877500501e-07,1.0
loan__54_stages_orgcnt_7d,2020-02-24,2020-03-02,2.8596507634306215e-06,0.8944271909999159
loan__54_stages_orgcnt_15d,2020-02-24,2020-03-02,3.57011323680633e-05,1.0
loan__54_stages_cnt_7d,2020-02-24,2020-03-02,3.730924015754023e-06,1.0
loan__54_stages_cnt_15d,2020-02-24,2020-03-02,3.611510535930063e-05,1.0
loan__54_petty_orgcnt_7d,2020-02-24,2020-03-02,1.114105799062513e-06,1.0
loan__54_petty_orgcnt_15d,2020-02-24,2020-03-02,3.1367056206620236e-05,1.0
loan__54_petty_cnt_7d,2020-02-24,2020-03-02,4.6552156510567665e-06,1.0
loan__54_petty_cnt_15d,2020-02-24,2020-03-02,3.099348030779025e-05,1.0
loan__54_orgcnt_7d,2020-02-24,2020-03-02,1.4150016042536903e-06,1.0
loan__54_orgcnt_15d,2020-02-24,2020-03-02,6.914119177264863e-05,1.0
loan__54_little_orgcnt_7d,2020-02-24,2020-03-02,6.803832489124567e-07,1.0
loan__54_little_orgcnt_15d,2020-02-24,2020-03-02,3.1955462544567176e-06,0.8944271909999159
loan__54_little_cnt_7d,2020-02-24,2020-03-02,1.0228902596402243e-05,0.8974358974358975
loan__54_little_cnt_15d,2020-02-24,2020-03-02,4.804044473975245e-06,0.9487179487179488
loan__54_finance_orgcnt_7d,2020-02-24,2020-03-02,1.5600235261685038e-06,1.0
loan__54_finance_orgcnt_15d,2020-02-24,2020-03-02,1.8106922756333127e-06,1.0
loan__54_finance_cnt_7d,2020-02-24,2020-03-02,1.5518188424181163e-06,1.0
loan__54_finance_cnt_15d,2020-02-24,2020-03-02,1.791418467873234e-06,1.0
loan__54_cnt_7d,2020-02-24,2020-03-02,3.934338752086342e-06,1.0
loan__54_cnt_15d,2020-02-24,2020-03-02,6.894919002026351e-05,1.0
loan__53_strong_orgcnt_7d,2020-02-24,2020-03-02,8.007816619081712e-06,1.0
loan__53_strong_orgcnt_15d,2020-02-24,2020-03-02,1.0679493306563565e-06,1.0
