loan__58_finance_amount_cnt_7d,2020-03-02,2020-03-09,3.7302335181418883e-06,0.9545454545454546
loan__58_finance_amount_cnt_15d,2020-03-02,2020-03-09,8.649533761404629e-07,1.0
loan__58_cnt_7d,2020-03-02,2020-03-09,0.0004161935451452384,1.0
loan__58_cnt_15d,2020-03-02,2020-03-09,0.0008615013849070767,1.0
loan__58_amount_sum_7d,2020-03-02,2020-03-09,6.592839005820447e-05,0.9555555555555554
loan__58_amount_sum_15d,2020-03-02,2020-03-09,0.00048679113748668445,0.9111111111111109
loan__58_amount_max_7d,2020-03-02,2020-03-09,4.497488674959337e-05,0.9111111111111109
loan__58_amount_max_15d,2020-03-02,2020-03-09,0.000535485938963313,1.0
loan__58_amount_cnt_7d,2020-03-02,2020-03-09,0.0003601476594021185,0.9555555555555554
loan__58_amount_cnt_15d,2020-03-02,2020-03-09,0.0013525857767682542,1.0
loan__54_strong_orgcnt_7d,2020-03-02,2020-03-09,1.7266381953012838e-07,1.0
loan__54_strong_orgcnt_15d,2020-03-02,2020-03-09,4.014261113378757e-07,1.0
loan__54_strong_cnt_7d,2020-03-02,2020-03-09,1.7473194313611164e-07,1.0
loan__54_strong_cnt_15d,2020-03-02,2020-03-09,4.0583404527895774e-07,1.0
loan__54_stages_orgcnt_7d,2020-03-02,2020-03-09,3.0462857113058538e-06,1.0
loan__54_stages_orgcnt_15d,2020-03-02,2020-03-09,1.3498598929453787e-06,1.0
loan__54_stages_cnt_7d,2020-03-02,2020-03-09,3.2746249418200364e-06,1.0
loan__54_stages_cnt_15d,2020-03-02,2020-03-09,1.7610896434680985e-06,1.0
loan__54_petty_orgcnt_7d,2020-03-02,2020-03-09,0.0002286144983063785,1.0
loan__54_petty_orgcnt_15d,2020-03-02,2020-03-09,8.069331495807387e-05,1.0
loan__54_petty_cnt_7d,2020-03-02,2020-03-09,0.00023979564773860126,1.0
loan__54_petty_cnt_15d,2020-03-02,2020-03-09,7.978967197300785e-05,1.0
loan__54_orgcnt_7d,2020-03-02,2020-03-09,0.00012653036188202524,1.0
loan__54_orgcnt_15d,2020-03-02,2020-03-09,4.447726269102107e-05,1.0
loan__54_little_orgcnt_7d,2020-03-02,2020-03-09,1.2981966291242262e-07,1.0
loan__54_little_orgcnt_15d,2020-03-02,2020-03-09,5.9579135960514544e-08,0.8944271909999159
loan__54_little_cnt_7d,2020-03-02,2020-03-09,5.52624007300671e-07,1.0
loan__54_little_cnt_15d,2020-03-02,2020-03-09,3.989126078763317e-07,1.0
loan__54_finance_orgcnt_7d,2020-03-02,2020-03-09,3.978556515314414e-06,1.0
loan__54_finance_orgcnt_15d,2020-03-02,2020-03-09,2.456462093511628e-06,1.0
loan__54_finance_cnt_7d,2020-03-02,2020-03-09,3.904965468152073e-06,1.0
loan__54_finance_cnt_15d,2020-03-02,2020-03-09,2.3109208451812577e-06,1.0
loan__54_cnt_7d,2020-03-02,2020-03-09,0.00013161799124464225,1.0
loan__54_cnt_15d,2020-03-02,2020-03-09,4.165974508100457e-05,1.0
loan__53_strong_orgcnt_7d,2020-03-02,2020-03-09,1.0261853336042606e-08,0.8416254115301732
loan__53_strong_orgcnt_15d,2020-03-02,2020-03-09,7.679839852192607e-06,0.8416254115301732
loan__53_strong_cnt_7d,2020-03-02,2020-03-09,2.4381369865970444e-09,1.0
loan__53_strong_cnt_15d,2020-03-02,2020-03-09,8.177791152224965e-06,1.0
loan__53_stages_orgcnt_7d,2020-03-02,2020-03-09,6.636472510901751e-06,0.8944271909999159
loan__53_stages_orgcnt_15d,2020-03-02,2020-03-09,3.955011119741696e-06,1.0
loan__53_stages_cnt_7d,2020-03-02,2020-03-09,5.7836891329116966e-05,1.0
loan__53_stages_cnt_15d,2020-03-02,2020-03-09,1.258625742654152e-05,1.0
loan__53_petty_orgcnt_7d,2020-03-02,2020-03-09,0.00021759355758653332,1.0
loan__53_petty_orgcnt_15d,2020-03-02,2020-03-09,2.564934840317808e-05,1.0
loan__53_petty_cnt_7d,2020-03-02,2020-03-09,0.00024176255733440917,1.0
loan__53_petty_cnt_15d,2020-03-02,2020-03-09,6.033315262448762e-05,1.0
loan__53_orgcnt_7d,2020-03-02,2020-03-09,0.0001995353781140989,1.0
loan__53_orgcnt_15d,2020-03-02,2020-03-09,2.674820207548706e-05,1.0
loan__53_little_orgcnt_7d,2020-03-02,2020-03-09,3.898829883007865e-07,1.0
loan__53_little_orgcnt_15d,2020-03-02,2020-03-09,5.003772387947434e-06,1.0
loan__53_little_cnt_7d,2020-03-02,2020-03-09,4.3242648506997527e-07,1.0
loan__53_little_cnt_15d,2020-03-02,2020-03-09,5.295657080574819e-06,1.0
loan__53_finance_orgcnt_7d,2020-03-02,2020-03-09,4.974029787726036e-07,0.8944271909999159
loan__53_finance_orgcnt_15d,2020-03-02,2020-03-09,2.5477543091746346e-06,1.0
loan__53_finance_cnt_7d,2020-03-02,2020-03-09,5.322184351526671e-07,1.0
loan__53_finance_cnt_15d,2020-03-02,2020-03-09,2.8308218196251558e-06,1.0
loan__53_cnt_7d,2020-03-02,2020-03-09,0.00020753278013858147,1.0
