m6_p_dom,2020-06-01,2020-07-01,0.002499781995337647,0.9545454545454546
m6_p_docm,2020-06-01,2020-07-01,0.0011718100142888905,0.9545454545454546
m6_p_docc,2020-06-01,2020-07-01,0.0008877647450836963,1.0
m6_p_doc,2020-06-01,2020-07-01,0.0017094238061809625,1.0
m6_p_dnom,2020-06-01,2020-07-01,0.00033629436608160123,1.0
m6_p_dnoc,2020-06-01,2020-07-01,0.00027479476310091316,1.0
m6_p_dlrm,2020-06-01,2020-07-01,2.1016741117160375e-05,1.0
m6_p_dlrc,2020-06-01,2020-07-01,2.347364068834922e-06,1.0
m6_p_dim,2020-06-01,2020-07-01,0.000689499578502641,1.0
m6_p_dic,2020-06-01,2020-07-01,0.00033442645042882176,1.0
m6_p_dcrm,2020-06-01,2020-07-01,0.0061319147144144465,0.6818181818181819
m6_p_dcrc,2020-06-01,2020-07-01,0.005743034075353109,1.0
m6_p_dcm,2020-06-01,2020-07-01,0.0012064061848214053,0.9090909090909092
m6_p_dcc,2020-06-01,2020-07-01,0.0009278606276292846,1.0
m6_p_com,2020-06-01,2020-07-01,0.0009034448152953789,1.0
m6_p_cocm,2020-06-01,2020-07-01,0.0013842439776903881,1.0
m6_p_cocc,2020-06-01,2020-07-01,0.0013486373294965095,1.0
m6_p_coc,2020-06-01,2020-07-01,0.0014861007071147075,1.0
m6_p_cnom,2020-06-01,2020-07-01,4.3483609709468186e-05,1.0
m6_p_cnoc,2020-06-01,2020-07-01,4.609090858133101e-05,1.0
m6_p_clm,2020-06-01,2020-07-01,0.00012669866759974904,1.0
m6_p_clc,2020-06-01,2020-07-01,0.00014148306876844396,1.0
m6_p_cissc,2020-06-01,2020-07-01,1.7894906053249675e-05,1.0
m6_p_cisf,2020-06-01,2020-07-01,0.00156783912076419,1.0
m6_p_cisbs,2020-06-01,2020-07-01,9.815228934203336e-05,1.0
m6_p_ccrm,2020-06-01,2020-07-01,0.00030177103055014195,0.9545454545454546
m6_p_ccrc,2020-06-01,2020-07-01,0.0003223311669140101,1.0
m6_p_ccm,2020-06-01,2020-07-01,0.0013880462127806512,1.0
m6_p_ccc,2020-06-01,2020-07-01,0.0013512230752871766,1.0
m6_i_dsim,2020-06-01,2020-07-01,0.0016493103824106075,1.0
m6_i_dsic,2020-06-01,2020-07-01,0.0010530515137879457,0.9555555555555554
m6_i_dim,2020-06-01,2020-07-01,0.0038535917560887883,0.7674418604651163
m6_i_dic,2020-06-01,2020-07-01,0.0015628976378946027,1.0
m6_i_crm,2020-06-01,2020-07-01,0.00024077151499211997,0.9545454545454546
m6_i_crc,2020-06-01,2020-07-01,0.00022340422224404708,1.0
m6_i_bm,2020-06-01,2020-07-01,0.00028173993517509603,1.0
m6_c_dc,2020-06-01,2020-07-01,0.0014324200011258392,1.0
m6_c_dbn,2020-06-01,2020-07-01,0.0014137164297464671,1.0
m6_c_db,2020-06-01,2020-07-01,0.0008577638243515523,1.0
m6_c_ctc,2020-06-01,2020-07-01,3.660498374123332e-05,0.9545454545454546
m6_c_cc,2020-06-01,2020-07-01,0.0008591551343552778,1.0
m6_c_cbn,2020-06-01,2020-07-01,0.0008613964139603878,1.0
m3_p_dom,2020-06-01,2020-07-01,0.00016244376255717056,0.9545454545454546
m3_p_docm,2020-06-01,2020-07-01,0.00012575314913997474,1.0
m3_p_docc,2020-06-01,2020-07-01,0.000198886018914399,1.0
m3_p_doc,2020-06-01,2020-07-01,0.00031833550064450366,1.0
m3_p_dnom,2020-06-01,2020-07-01,1.6583538463356823e-05,1.0
m3_p_dnoc,2020-06-01,2020-07-01,5.277161207463845e-05,1.0
m3_p_dlrm,2020-06-01,2020-07-01,1.821207051914168e-05,1.0
m3_p_dlrc,2020-06-01,2020-07-01,2.2423964688794713e-05,1.0
m3_p_dim,2020-06-01,2020-07-01,2.8547839446064177e-05,1.0
m3_p_dic,2020-06-01,2020-07-01,7.553842946952008e-05,1.0
m3_p_dcrm,2020-06-01,2020-07-01,0.00011875913922979431,1.0
m3_p_dcrc,2020-06-01,2020-07-01,0.00012907277583031876,1.0
m3_p_dcm,2020-06-01,2020-07-01,0.00012841215510098325,1.0
m3_p_dcc,2020-06-01,2020-07-01,0.00020837692076365176,1.0
m3_p_com,2020-06-01,2020-07-01,0.00014225774018155243,1.0
m3_p_cocm,2020-06-01,2020-07-01,0.00014027007222889892,1.0
m3_p_cocc,2020-06-01,2020-07-01,0.0001976726063771535,1.0
m3_p_coc,2020-06-01,2020-07-01,0.00048397974030807726,1.0
m3_p_cnom,2020-06-01,2020-07-01,9.01309125590628e-06,1.0
m3_p_cnoc,2020-06-01,2020-07-01,1.3937347370860143e-05,1.0
m3_p_clm,2020-06-01,2020-07-01,1.2678288568066924e-05,1.0
m3_p_clc,2020-06-01,2020-07-01,1.1898214626249636e-05,1.0
m3_p_cissc,2020-06-01,2020-07-01,1.128350849766508e-05,1.0
m3_p_cisf,2020-06-01,2020-07-01,1.814224794424333e-07,1.0
m3_p_cisbs,2020-06-01,2020-07-01,8.911498309959045e-05,1.0
m3_p_ccrm,2020-06-01,2020-07-01,1.3518199733631698e-05,1.0
m3_p_ccrc,2020-06-01,2020-07-01,1.6554121845058512e-05,0.9111111111111109
m3_p_ccm,2020-06-01,2020-07-01,0.00013534334793179216,1.0
m3_p_ccc,2020-06-01,2020-07-01,0.000189719817456712,1.0
m3_i_dsim,2020-06-01,2020-07-01,0.00040182483032211603,1.0
m3_i_dsic,2020-06-01,2020-07-01,0.000244850680399916,1.0
m3_i_dim,2020-06-01,2020-07-01,0.0003267050165164136,0.9534883720930234
m3_i_dic,2020-06-01,2020-07-01,0.00011297674370396497,1.0
m3_i_crm,2020-06-01,2020-07-01,4.959447608458882e-05,1.0
m3_i_crc,2020-06-01,2020-07-01,4.713730329316341e-05,1.0
m3_i_bm,2020-06-01,2020-07-01,8.01767300236503e-05,1.0
m3_c_dc,2020-06-01,2020-07-01,6.338398453584906e-05,1.0
m3_c_dbn,2020-06-01,2020-07-01,6.473989107205942e-05,1.0
m3_c_db,2020-06-01,2020-07-01,9.531382614198144e-05,1.0
m3_c_ctc,2020-06-01,2020-07-01,0.00016760835824399298,0.9545454545454546
m3_c_cc,2020-06-01,2020-07-01,0.00015434657758828474,1.0
m3_c_cbn,2020-06-01,2020-07-01,0.00015945843098267548,1.0
m1_p_dom,2020-06-01,2020-07-01,0.001255161787624762,1.0
m1_p_docm,2020-06-01,2020-07-01,0.0011583600612493038,1.0
m1_p_docc,2020-06-01,2020-07-01,0.0010267256925984868,1.0
m1_p_doc,2020-06-01,2020-07-01,0.0012455174582382835,1.0
m1_p_dnom,2020-06-01,2020-07-01,0.00034310145539447875,1.0
m1_p_dnoc,2020-06-01,2020-07-01,0.00036190045766290753,1.0
m1_p_dlrm,2020-06-01,2020-07-01,0.0005253306830358879,1.0
m1_p_dlrc,2020-06-01,2020-07-01,0.0004240769304835118,1.0
m1_p_dim,2020-06-01,2020-07-01,0.000225922912925942,1.0
m1_p_dic,2020-06-01,2020-07-01,0.00028305304837246105,1.0
m1_p_dcrm,2020-06-01,2020-07-01,0.00014433272266206075,1.0
m1_p_dcrc,2020-06-01,2020-07-01,9.382623447234289e-05,1.0
m1_p_dcm,2020-06-01,2020-07-01,0.0012435622060853516,1.0
m1_p_dcc,2020-06-01,2020-07-01,0.0011077442616510783,1.0
m1_p_com,2020-06-01,2020-07-01,0.0011109225690954674,1.0
m1_p_cocm,2020-06-01,2020-07-01,9.963622699642383e-05,0.9545454545454546
m1_p_cocc,2020-06-01,2020-07-01,0.0001007412009458063,1.0
m1_p_coc,2020-06-01,2020-07-01,0.0014956954455565686,1.0
m1_p_cnom,2020-06-01,2020-07-01,0.0001343156242828018,1.0
m1_p_cnoc,2020-06-01,2020-07-01,7.545951334331345e-05,1.0
m1_p_clm,2020-06-01,2020-07-01,2.8347217750484583e-05,1.0
m1_p_clc,2020-06-01,2020-07-01,3.75867911061109e-05,1.0
m1_p_cissc,2020-06-01,2020-07-01,1.6834108547268547e-06,1.0
m1_p_cisf,2020-06-01,2020-07-01,5.035665830076596e-05,1.0
m1_p_cisbs,2020-06-01,2020-07-01,9.869622391515453e-06,1.0
m1_p_ccrm,2020-06-01,2020-07-01,4.19987938787144e-06,1.0
m1_p_ccrc,2020-06-01,2020-07-01,3.795451437390274e-06,1.0
m1_p_ccm,2020-06-01,2020-07-01,9.641231390720551e-05,0.9545454545454546
m1_p_ccc,2020-06-01,2020-07-01,9.819845074522506e-05,1.0
m1_i_dsim,2020-06-01,2020-07-01,0.0003065633919847445,1.0
m1_i_dsic,2020-06-01,2020-07-01,0.0014418510232722052,1.0
m1_i_dim,2020-06-01,2020-07-01,0.003256869763669507,1.0
m1_i_dic,2020-06-01,2020-07-01,0.001420313181363795,0.9555555555555554
m1_i_crm,2020-06-01,2020-07-01,6.292377330995719e-05,1.0
