var,0,1,2,3,4,5,6,7,8,9,dt
cc1a_wwwpfc_m3,93184979,493802,100490,47552,53888,21,24,13,0,0,2020-02-01
cc1a_wwwpfc_m6,92255770,1245621,155154,125639,98522,32,31,0,0,0,2020-02-01
dona_wwwlnc_om3,93073641,796639,10489,0,0,0,0,0,0,0,2020-02-01
dona_wwwofc_om5,93682985,197344,440,0,0,0,0,0,0,0,2020-02-01
dona_wwwwww_om2,82189180,10943952,626321,121316,0,0,0,0,0,0,2020-02-01
cc1a_wwwofc_m1,93186650,510863,89729,32877,23287,37231,112,20,0,0,2020-02-01
dota_wwwwww_om2,88444273,5074324,318187,43967,18,0,0,0,0,0,2020-02-01
cc1a_wwwlbk_m3,84774453,6500998,1726689,450893,427216,404,59,41,5,11,2020-02-01
dota_wwwwww_om4,86278858,6866741,604417,130743,10,0,0,0,0,0,2020-02-01
cc1a_wwwmlc_m3,93797123,66273,11729,5561,48,1,16,1,5,12,2020-02-01
dona_wwwcfc_om4,93562651,317712,406,0,0,0,0,0,0,0,2020-02-01
dona_wwwwww_om3,83096930,10277303,438428,68106,2,0,0,0,0,0,2020-02-01
dona_wwwlnc_om2,92964165,902723,13881,0,0,0,0,0,0,0,2020-02-01
dota_wwwwww_om1,84389996,8726549,641586,122573,64,1,0,0,0,0,2020-02-01
dona_wwwpfc_om4,93560053,320458,257,1,0,0,0,0,0,0,2020-02-01
dona_wwwwww_om4,74098683,18289307,1121345,371337,97,0,0,0,0,0,2020-02-01
dona_wwwlbk_om5,92391713,1479584,9436,36,0,0,0,0,0,0,2020-02-01
cc1a_wwwmlc_m1,93862308,15862,1793,462,324,0,4,0,16,0,2020-02-01
dona_wwwcfc_om6,93485089,395320,358,2,0,0,0,0,0,0,2020-02-01
dona_wwwwww_om6,79634752,13216973,797407,153837,77800,0,0,0,0,0,2020-02-01
dona_wwwpfc_om6,93668350,212333,86,0,0,0,0,0,0,0,2020-02-01
dona_wwwcfc_om2,93661532,218977,260,0,0,0,0,0,0,0,2020-02-01
cc1a_wwwccb_m1,93443204,331005,58748,19378,15280,13146,8,0,0,0,2020-02-01
dona_wwwccb_om2,93584206,295029,1534,0,0,0,0,0,0,0,2020-02-01
dona_wwwlnc_om5,92757700,1080885,38190,3994,0,0,0,0,0,0,2020-02-01
cc1a_wwwofc_m3,92501936,971114,189317,63176,77558,77621,18,29,0,0,2020-02-01
cc1a_wwwccb_m6,91247211,1956917,321905,164354,108295,81823,250,13,1,0,2020-02-01
dona_wwwofc_om2,93660194,220426,149,0,0,0,0,0,0,0,2020-02-01
dona_wwwpdl_om5,93306974,539873,29984,3938,0,0,0,0,0,0,2020-02-01
cc1a_wwwofc_m6,91579017,1708018,261043,81587,139097,111968,14,24,1,0,2020-02-01
dona_wwwmlc_om4,93863758,16993,17,1,0,0,0,0,0,0,2020-02-01
dona_wwwlbk_om1,91196783,2649498,34486,2,0,0,0,0,0,0,2020-02-01
dona_wwwwww_om5,83734956,9504018,509538,132247,10,0,0,0,0,0,2020-02-01
dona_wwwmlc_om5,93859599,21150,20,0,0,0,0,0,0,0,2020-02-01
cc1a_wwwwww_m1,62330261,25401361,3720805,1255963,1171920,427,30,2,0,0,2020-02-01
cc1a_wwwcfc_m6,91561600,1013761,348536,232590,189737,308061,51424,75545,99434,81,2020-02-01
