var,0,1,2,3,4,5,6,7,8,9,dt
cc1l_wwwcfcww_m3,83540017,828070,82363,18548,10,0,0,0,0,0,2020-02-01
dogl_wwwccbww_om2,84167073,301337,598,0,0,0,0,0,0,0,2020-02-01
dogl_wwwpdlww_om1,84352878,116083,47,0,0,0,0,0,0,0,2020-02-01
cc1l_wwwccbww_m6,79713312,3533805,757084,238972,98818,126930,78,7,2,0,2020-02-01
dogl_wwwmlcww_om6,84464039,4947,20,2,0,0,0,0,0,0,2020-02-01
dogl_wwwlncww_om1,83372786,1071581,24638,3,0,0,0,0,0,0,2020-02-01
dogl_wwwwwwww_om6,69773560,14119200,575982,266,0,0,0,0,0,0,2020-02-01
dogl_wwwcfcww_om4,84403196,65797,15,0,0,0,0,0,0,0,2020-02-01
cc1l_pdlwwwww_m6,82213762,1962813,205066,52206,19936,15221,2,1,1,0,2020-02-01
dogl_wwwccbww_om4,84183260,285336,408,4,0,0,0,0,0,0,2020-02-01
dogl_wwwlbkww_om5,80673516,3789640,5835,17,0,0,0,0,0,0,2020-02-01
dogl_wwwwwwww_om1,70778741,13105197,539280,45790,0,0,0,0,0,0,2020-02-01
dogl_wwwwwwww_om4,72379125,11272197,752459,65227,0,0,0,0,0,0,2020-02-01
cc1l_wwwmlcww_m3,84440479,24889,2906,459,218,24,26,7,0,0,2020-02-01
vlal_wwwwwwww_om1,79628644,2660906,685606,369243,319254,267031,260200,278124,0,0,2020-02-01
vlal_wwwwwwww_om2,80401753,2660872,311346,106862,247008,188626,185252,202332,164957,0,2020-02-01
cc1l_wwwwwwww_m6,0,42829062,14008161,7104368,4585681,3130497,4027275,3310727,5473237,0,2020-02-01
cc1l_wwwlbkww_m6,40513934,20517556,7841209,4018080,2640430,1766911,2281313,2266109,2623466,0,2020-02-01
cc1l_wwwofcww_m6,84429145,29132,6210,2322,1008,467,400,299,25,0,2020-02-01
slal_wwwwwwww_m6,0,51583985,4526642,3830837,4747462,4942043,3808877,3605295,3477208,3946659,2020-02-01
dogl_wwwpfcww_om1,84177269,291643,96,0,0,0,0,0,0,0,2020-02-01
cc1l_wwwofcww_m1,80800897,10214,1225,488,13,20,2,0,0,0,2020-03-01
dogl_wwwlbkww_om4,74119805,6687483,5571,0,0,0,0,0,0,0,2020-03-01
dogl_wwwofcww_om4,80809315,3543,1,0,0,0,0,0,0,0,2020-03-01
cc1l_wwwwwwww_m3,29691985,26460354,9794220,4675257,2863749,1780863,2838324,2708035,72,0,2020-03-01
vlal_wwwwwwww_om4,76633960,2927124,198174,259183,190549,153514,163725,125706,38773,122151,2020-03-01
cc1l_wwwpfcww_m3,77402067,3069536,251279,65798,23774,146,251,6,2,0,2020-03-01
cc1l_wwwpdlww_m1,80723291,82096,5832,1538,23,66,11,2,0,0,2020-03-01
cc1l_wwwmlcww_m1,80801762,10505,567,4,7,7,7,0,0,0,2020-03-01
dogl_wwwpfcww_om2,80529270,283509,80,0,0,0,0,0,0,0,2020-03-01
llal_wwwwwwww_m3,29691985,36865679,2891700,2593441,3015291,2408762,1179773,2166208,20,0,2020-03-01
dogl_wwwmlcww_om4,80807609,5217,33,0,0,0,0,0,0,0,2020-03-01
dogl_wwwlbkww_om1,75940622,4868889,3348,0,0,0,0,0,0,0,2020-03-01
cc1l_wwwpdlww_m6,78928557,1665155,166048,37318,10250,5527,2,1,1,0,2020-03-01
dogl_wwwpfcww_om6,79571278,1241010,571,0,0,0,0,0,0,0,2020-03-01
cc1l_wwwlncww_m3,76099187,2452520,972791,483065,261115,250275,293890,14,2,0,2020-03-01
dogl_wwwlbkww_om6,76834263,3972504,6074,18,0,0,0,0,0,0,2020-03-01
dogl_wwwpdlww_om3,80454076,358380,403,0,0,0,0,0,0,0,2020-03-01
dogl_wwwpdlww_om2,80699596,113212,51,0,0,0,0,0,0,0,2020-03-01
mlal_wwwwwwww_m1,61140289,11904376,553299,1314596,1303460,1162019,1298243,360564,1009876,766137,2020-03-01
cc1l_wwwmlcww_m6,80757909,48829,4578,1474,12,24,25,8,0,0,2020-03-01
dogl_wwwlncww_om5,79650958,1130799,31102,0,0,0,0,0,0,0,2020-03-01
dotl_wwwwwwww_om4,69754941,10585615,455051,17251,1,0,0,0,0,0,2020-03-01
dogl_wwwccbww_om5,80527080,285347,427,5,0,0,0,0,0,0,2020-03-01
dogl_wwwpfcww_om3,80282409,530204,246,0,0,0,0,0,0,0,2020-03-01
cc1l_wwwofcww_m3,80784464,20028,4941,1809,1507,83,14,11,2,0,2020-03-01
dogl_wwwwwwww_om2,67528195,12745081,497884,41687,12,0,0,0,0,0,2020-03-01
dogl_wwwpdlww_om4,80755916,56876,64,3,0,0,0,0,0,0,2020-03-01
dogl_wwwpdlww_om5,80576732,235802,322,3,0,0,0,0,0,0,2020-03-01
dogl_wwwlbkww_om3,72350031,8456840,5984,4,0,0,0,0,0,0,2020-03-01
cc1l_wwwlncww_m1,78741864,1451847,348418,124075,82441,64197,9,8,0,0,2020-03-01
cc1l_wwwlbkww_m3,51650856,13987876,5971329,2751068,1818383,1100722,1810811,1721785,29,0,2020-03-01
mlal_wwwwwwww_m6,0,49140666,3183352,4832108,4149122,4437092,4523124,3392773,4117421,3037201,2020-03-01
dotl_wwwwwwww_om3,69513225,10894787,404760,87,0,0,0,0,0,0,2020-03-01
cc1l_wwwpfcww_m6,68760509,9645499,1369295,550486,487067,3,0,0,0,0,2020-03-01
mlal_wwwwwwww_m3,29691985,27792601,6021399,3098132,3081221,2421915,2820345,1040230,2563954,2281077,2020-03-01
cc1l_wwwcfcww_m6,79255503,1294974,215538,26156,20683,5,0,0,0,0,2020-03-01
dogl_wwwwwwww_om5,68492389,11472598,779521,68351,0,0,0,0,0,0,2020-03-01
cc1l_wwwpfcww_m1,79007298,1792428,8992,3954,164,17,4,2,0,0,2020-03-01
cc1l_wwwccbww_m1,79384409,1332850,76065,9952,9531,42,3,7,0,0,2020-03-01
