num,unique_num,channel,table_name,dt
25190676,20898827,1,gdl_jrs_msg_parse,2020-02-26
2296974,1570160,3,gdl_jrs_msg_parse,2020-02-26
4453131,3227926,2,gdl_jrs_msg_parse,2020-02-26
2471290895,916585682,0,gdl_jrs_msg_parse,2020-02-26
22448801,18268140,1,gdl_jrs_msg_parse,2020-02-27
2319632,1584876,3,gdl_jrs_msg_parse,2020-02-27
4533664,3274992,2,gdl_jrs_msg_parse,2020-02-27
2292570151,872786560,0,gdl_jrs_msg_parse,2020-02-27
61238352,55473508,1,gdl_jrs_msg_parse,2020-03-01
2503914,1722651,3,gdl_jrs_msg_parse,2020-03-01
5034998,3662332,2,gdl_jrs_msg_parse,2020-03-01
2298961153,858253516,0,gdl_jrs_msg_parse,2020-03-01
23320962,18992690,1,gdl_jrs_msg_parse,2020-02-28
2459668,1674801,3,gdl_jrs_msg_parse,2020-02-28
4714806,3421785,2,gdl_jrs_msg_parse,2020-02-28
2384451319,875905665,0,gdl_jrs_msg_parse,2020-02-28
23504767,19130592,1,gdl_jrs_msg_parse,2020-02-29
2383276,1628790,3,gdl_jrs_msg_parse,2020-02-29
4718837,3432818,2,gdl_jrs_msg_parse,2020-02-29
2218710293,842890378,0,gdl_jrs_msg_parse,2020-02-29
61238352,55473508,1,gdl_jrs_msg_parse,2020-03-01
2503914,1722651,3,gdl_jrs_msg_parse,2020-03-01
5034998,3662332,2,gdl_jrs_msg_parse,2020-03-01
2298961153,858253516,0,gdl_jrs_msg_parse,2020-03-01
59388201,53540334,1,gdl_jrs_msg_parse,2020-03-02
2374721,1629932,3,gdl_jrs_msg_parse,2020-03-02
4840286,3518324,2,gdl_jrs_msg_parse,2020-03-02
2636038443,938727680,0,gdl_jrs_msg_parse,2020-03-02
68845944,61763100,1,gdl_jrs_msg_parse,2020-03-03
2361750,1620000,3,gdl_jrs_msg_parse,2020-03-03
4727529,3441368,2,gdl_jrs_msg_parse,2020-03-03
2380791441,892000372,0,gdl_jrs_msg_parse,2020-03-03
56032304,50175060,1,gdl_jrs_msg_parse,2020-03-04
2296934,1570140,3,gdl_jrs_msg_parse,2020-03-04
4659482,3369481,2,gdl_jrs_msg_parse,2020-03-04
2384169942,914521988,0,gdl_jrs_msg_parse,2020-03-04
70278741,63233133,1,gdl_jrs_msg_parse,2020-03-05
2464390,1681229,3,gdl_jrs_msg_parse,2020-03-05
4852143,3528698,2,gdl_jrs_msg_parse,2020-03-05
2451829692,917819115,0,gdl_jrs_msg_parse,2020-03-05
68376112,61217020,1,gdl_jrs_msg_parse,2020-03-06
2402598,1659210,3,gdl_jrs_msg_parse,2020-03-06
4726304,3450005,2,gdl_jrs_msg_parse,2020-03-06
2584145598,940908442,0,gdl_jrs_msg_parse,2020-03-06
56772970,50535549,1,gdl_jrs_msg_parse,2020-03-07
2365338,1633709,3,gdl_jrs_msg_parse,2020-03-07
4697969,3463878,2,gdl_jrs_msg_parse,2020-03-07
2332924984,933051125,0,gdl_jrs_msg_parse,2020-03-07
55311898,49465255,1,gdl_jrs_msg_parse,2020-03-08
2639978,1819488,3,gdl_jrs_msg_parse,2020-03-08
5001693,3666000,2,gdl_jrs_msg_parse,2020-03-08
2315060011,876778750,0,gdl_jrs_msg_parse,2020-03-08
42688378,37919152,1,gdl_jrs_msg_parse,2020-03-09
2137396,1478753,3,gdl_jrs_msg_parse,2020-03-09
3441059,2319666,2,gdl_jrs_msg_parse,2020-03-09
2490337413,920609627,0,gdl_jrs_msg_parse,2020-03-09
44650434,39360172,1,gdl_jrs_msg_parse,2020-03-10
2228923,1571383,3,gdl_jrs_msg_parse,2020-03-10
3501368,2356284,2,gdl_jrs_msg_parse,2020-03-10
2324612981,876676980,0,gdl_jrs_msg_parse,2020-03-10
46889013,41617961,1,gdl_jrs_msg_parse,2020-03-11
2043487,1406255,3,gdl_jrs_msg_parse,2020-03-11
3316379,2233671,2,gdl_jrs_msg_parse,2020-03-11
2381452287,899176750,0,gdl_jrs_msg_parse,2020-03-11
43787007,38698467,1,gdl_jrs_msg_parse,2020-03-12
1913970,1321619,3,gdl_jrs_msg_parse,2020-03-12
3212620,2169070,2,gdl_jrs_msg_parse,2020-03-12
2401668762,913042456,0,gdl_jrs_msg_parse,2020-03-12
31239287,26401531,1,gdl_jrs_msg_parse,2020-03-13
1890622,1279944,3,gdl_jrs_msg_parse,2020-03-13
3252152,2182322,2,gdl_jrs_msg_parse,2020-03-13
2462292483,917961864,0,gdl_jrs_msg_parse,2020-03-13
41173536,36562688,1,gdl_jrs_msg_parse,2020-03-14
1807354,1217013,3,gdl_jrs_msg_parse,2020-03-14
3189172,2149161,2,gdl_jrs_msg_parse,2020-03-14
2060053591,808742035,0,gdl_jrs_msg_parse,2020-03-14
19878040,15523864,1,gdl_jrs_msg_parse,2020-03-15
1894286,1268567,3,gdl_jrs_msg_parse,2020-03-15
3388872,2272362,2,gdl_jrs_msg_parse,2020-03-15
2060154171,842481062,0,gdl_jrs_msg_parse,2020-03-15
55922702,49627955,1,gdl_jrs_msg_parse,2020-03-16
1836063,1222521,3,gdl_jrs_msg_parse,2020-03-16
3474961,2320692,2,gdl_jrs_msg_parse,2020-03-16
2282758503,866747118,0,gdl_jrs_msg_parse,2020-03-16
28777596,23992661,1,gdl_jrs_msg_parse,2020-03-17
1782491,1189011,3,gdl_jrs_msg_parse,2020-03-17
3236998,2159265,2,gdl_jrs_msg_parse,2020-03-17
2009456083,779237311,0,gdl_jrs_msg_parse,2020-03-17
30939736,26515041,1,gdl_jrs_msg_parse,2020-03-18
1881609,1268381,3,gdl_jrs_msg_parse,2020-03-18
3909849,2783788,2,gdl_jrs_msg_parse,2020-03-18
2103895766,825999643,0,gdl_jrs_msg_parse,2020-03-18
39201386,34287985,1,gdl_jrs_msg_parse,2020-03-19
1854499,1254756,3,gdl_jrs_msg_parse,2020-03-19
4618079,3385939,2,gdl_jrs_msg_parse,2020-03-19
2147198993,825446296,0,gdl_jrs_msg_parse,2020-03-19
27037020,22292918,1,gdl_jrs_msg_parse,2020-03-20
1872770,1277275,3,gdl_jrs_msg_parse,2020-03-20
4894391,3588772,2,gdl_jrs_msg_parse,2020-03-20
2337905278,875241548,0,gdl_jrs_msg_parse,2020-03-20
19362207,15287163,1,gdl_jrs_msg_parse,2020-03-21
1731487,1189418,3,gdl_jrs_msg_parse,2020-03-21
4553407,3389186,2,gdl_jrs_msg_parse,2020-03-21
1892875222,749591410,0,gdl_jrs_msg_parse,2020-03-21
19191983,15162450,1,gdl_jrs_msg_parse,2020-03-22
1679293,1145471,3,gdl_jrs_msg_parse,2020-03-22
4541382,3409479,2,gdl_jrs_msg_parse,2020-03-22
1708118076,701263340,0,gdl_jrs_msg_parse,2020-03-22
19201258,14691619,1,gdl_jrs_msg_parse,2020-03-23
1774756,1216787,3,gdl_jrs_msg_parse,2020-03-23
4726224,3506821,2,gdl_jrs_msg_parse,2020-03-23
2232757687,873769125,0,gdl_jrs_msg_parse,2020-03-23
19200890,14912858,1,gdl_jrs_msg_parse,2020-03-24
1880016,1280988,3,gdl_jrs_msg_parse,2020-03-24
4843958,3609230,2,gdl_jrs_msg_parse,2020-03-24
2138323641,855844306,0,gdl_jrs_msg_parse,2020-03-24
18746250,14506928,1,gdl_jrs_msg_parse,2020-03-25
1863731,1284502,3,gdl_jrs_msg_parse,2020-03-25
4499936,3333264,2,gdl_jrs_msg_parse,2020-03-25
2116304593,843356513,0,gdl_jrs_msg_parse,2020-03-25
23382299,18729866,1,gdl_jrs_msg_parse,2020-03-26
2147233,1449478,3,gdl_jrs_msg_parse,2020-03-26
4996733,3699781,2,gdl_jrs_msg_parse,2020-03-26
2590817357,941607616,0,gdl_jrs_msg_parse,2020-03-26
20169552,15618251,1,gdl_jrs_msg_parse,2020-03-27
2268075,1588972,3,gdl_jrs_msg_parse,2020-03-27
4956924,3694157,2,gdl_jrs_msg_parse,2020-03-27
2367113519,885605231,0,gdl_jrs_msg_parse,2020-03-27
19708314,15475849,1,gdl_jrs_msg_parse,2020-03-28
2109752,1417254,3,gdl_jrs_msg_parse,2020-03-28
4896463,3685821,2,gdl_jrs_msg_parse,2020-03-28
2000460043,781697636,0,gdl_jrs_msg_parse,2020-03-28
18805195,14829785,1,gdl_jrs_msg_parse,2020-03-29
2059435,1358656,3,gdl_jrs_msg_parse,2020-03-29
4781210,3595656,2,gdl_jrs_msg_parse,2020-03-29
1923446860,761866841,0,gdl_jrs_msg_parse,2020-03-29
19770050,15305795,1,gdl_jrs_msg_parse,2020-03-30
2070411,1402106,3,gdl_jrs_msg_parse,2020-03-30
5221380,3851439,2,gdl_jrs_msg_parse,2020-03-30
2223045131,850407872,0,gdl_jrs_msg_parse,2020-03-30
20576345,16569733,1,gdl_jrs_msg_parse,2020-03-31
2007889,1405934,3,gdl_jrs_msg_parse,2020-03-31
4985373,3717815,2,gdl_jrs_msg_parse,2020-03-31
2053991124,771233876,0,gdl_jrs_msg_parse,2020-03-31
20636349,15858571,1,gdl_jrs_msg_parse,2020-04-01
2654150,1889836,3,gdl_jrs_msg_parse,2020-04-01
5961512,4341437,2,gdl_jrs_msg_parse,2020-04-01
2334629624,824474661,0,gdl_jrs_msg_parse,2020-04-01
20728035,16003064,1,gdl_jrs_msg_parse,2020-04-02
2383779,1650954,3,gdl_jrs_msg_parse,2020-04-02
5773961,4237243,2,gdl_jrs_msg_parse,2020-04-02
2421837252,884654584,0,gdl_jrs_msg_parse,2020-04-02
21491261,16698967,1,gdl_jrs_msg_parse,2020-04-03
2320551,1632055,3,gdl_jrs_msg_parse,2020-04-03
5732891,4236335,2,gdl_jrs_msg_parse,2020-04-03
2606337916,959350439,0,gdl_jrs_msg_parse,2020-04-03
20125802,15900239,1,gdl_jrs_msg_parse,2020-04-04
2187491,1489354,3,gdl_jrs_msg_parse,2020-04-04
5412929,4080217,2,gdl_jrs_msg_parse,2020-04-04
2127254911,830799299,0,gdl_jrs_msg_parse,2020-04-04
19031232,14959675,1,gdl_jrs_msg_parse,2020-04-05
2340985,1699019,3,gdl_jrs_msg_parse,2020-04-05
5254300,3934682,2,gdl_jrs_msg_parse,2020-04-05
1999344318,767046328,0,gdl_jrs_msg_parse,2020-04-05
18621793,14676554,1,gdl_jrs_msg_parse,2020-04-06
2038865,1430053,3,gdl_jrs_msg_parse,2020-04-06
5230091,3902390,2,gdl_jrs_msg_parse,2020-04-06
1963549297,761052763,0,gdl_jrs_msg_parse,2020-04-06
19376193,15063039,1,gdl_jrs_msg_parse,2020-04-07
2280761,1612018,3,gdl_jrs_msg_parse,2020-04-07
5538864,4132355,2,gdl_jrs_msg_parse,2020-04-07
2276013511,861881206,0,gdl_jrs_msg_parse,2020-04-07
18570377,14556665,1,gdl_jrs_msg_parse,2020-04-08
1971793,1366284,3,gdl_jrs_msg_parse,2020-04-08
5135423,3852401,2,gdl_jrs_msg_parse,2020-04-08
2332537968,880979542,0,gdl_jrs_msg_parse,2020-04-08
18919249,14821428,1,gdl_jrs_msg_parse,2020-04-09
2241387,1602288,3,gdl_jrs_msg_parse,2020-04-09
5165270,3895421,2,gdl_jrs_msg_parse,2020-04-09
2494393409,938982649,0,gdl_jrs_msg_parse,2020-04-09
19568757,14975697,1,gdl_jrs_msg_parse,2020-04-10
2346198,1652205,3,gdl_jrs_msg_parse,2020-04-10
5739768,4274233,2,gdl_jrs_msg_parse,2020-04-10
2641755597,968144752,0,gdl_jrs_msg_parse,2020-04-10
15733470,12638344,1,gdl_jrs_msg_parse,2020-04-11
1974050,1437598,3,gdl_jrs_msg_parse,2020-04-11
4641436,3570689,2,gdl_jrs_msg_parse,2020-04-11
2132059007,821512976,0,gdl_jrs_msg_parse,2020-04-11
18446634,14537973,1,gdl_jrs_msg_parse,2020-04-12
1978083,1354700,3,gdl_jrs_msg_parse,2020-04-12
5553927,4200602,2,gdl_jrs_msg_parse,2020-04-12
2025993254,793370029,0,gdl_jrs_msg_parse,2020-04-12
18097156,14113007,1,gdl_jrs_msg_parse,2020-04-13
2153589,1475032,3,gdl_jrs_msg_parse,2020-04-13
5611582,4186176,2,gdl_jrs_msg_parse,2020-04-13
2668629679,1011488556,0,gdl_jrs_msg_parse,2020-04-13
16459438,12863245,1,gdl_jrs_msg_parse,2020-04-14
2041931,1393041,3,gdl_jrs_msg_parse,2020-04-14
5373042,4007686,2,gdl_jrs_msg_parse,2020-04-14
2335266781,899429675,0,gdl_jrs_msg_parse,2020-04-14
14364713,11629216,1,gdl_jrs_msg_parse,2020-04-15
1971056,1429073,3,gdl_jrs_msg_parse,2020-04-15
4782527,3675348,2,gdl_jrs_msg_parse,2020-04-15
2383865374,957183701,0,gdl_jrs_msg_parse,2020-04-15
19965022,16063471,1,gdl_jrs_msg_parse,2020-04-16
2175143,1446383,3,gdl_jrs_msg_parse,2020-04-16
5817116,4304724,2,gdl_jrs_msg_parse,2020-04-16
2377740271,906368469,0,gdl_jrs_msg_parse,2020-04-16
20316802,16428595,1,gdl_jrs_msg_parse,2020-04-17
2171413,1448180,3,gdl_jrs_msg_parse,2020-04-17
5889198,4370777,2,gdl_jrs_msg_parse,2020-04-17
2543916250,932356541,0,gdl_jrs_msg_parse,2020-04-17
19108714,15653347,1,gdl_jrs_msg_parse,2020-04-18
2445427,1618666,3,gdl_jrs_msg_parse,2020-04-18
5605422,4216380,2,gdl_jrs_msg_parse,2020-04-18
2296461751,894706822,0,gdl_jrs_msg_parse,2020-04-18
18825852,15421204,1,gdl_jrs_msg_parse,2020-04-19
2045429,1377797,3,gdl_jrs_msg_parse,2020-04-19
5714931,4323649,2,gdl_jrs_msg_parse,2020-04-19
1882309067,763156226,0,gdl_jrs_msg_parse,2020-04-19
18571005,15212359,1,gdl_jrs_msg_parse,2020-04-20
2182793,1455931,3,gdl_jrs_msg_parse,2020-04-20
5874718,4358669,2,gdl_jrs_msg_parse,2020-04-20
2482999024,918506871,0,gdl_jrs_msg_parse,2020-04-20
17340019,14260530,1,gdl_jrs_msg_parse,2020-04-21
2066493,1378723,3,gdl_jrs_msg_parse,2020-04-21
5573089,4142999,2,gdl_jrs_msg_parse,2020-04-21
2216627642,863858448,0,gdl_jrs_msg_parse,2020-04-21
16391716,13390206,1,gdl_jrs_msg_parse,2020-04-22
2037975,1364764,3,gdl_jrs_msg_parse,2020-04-22
5397729,4018894,2,gdl_jrs_msg_parse,2020-04-22
2228807735,875427318,0,gdl_jrs_msg_parse,2020-04-22
15219260,12188164,1,gdl_jrs_msg_parse,2020-04-23
2060897,1358655,3,gdl_jrs_msg_parse,2020-04-23
5360174,3999652,2,gdl_jrs_msg_parse,2020-04-23
2151077022,831988869,0,gdl_jrs_msg_parse,2020-04-23
14439073,11486465,1,gdl_jrs_msg_parse,2020-04-24
2014398,1348002,3,gdl_jrs_msg_parse,2020-04-24
5685629,4192766,2,gdl_jrs_msg_parse,2020-04-24
2521309744,975567082,0,gdl_jrs_msg_parse,2020-04-24
14636577,11600555,1,gdl_jrs_msg_parse,2020-04-25
2066291,1374739,3,gdl_jrs_msg_parse,2020-04-25
5937006,4387927,2,gdl_jrs_msg_parse,2020-04-25
2179733957,850419493,0,gdl_jrs_msg_parse,2020-04-25
14636577,11600555,1,gdl_jrs_msg_parse,2020-04-25
2066291,1374739,3,gdl_jrs_msg_parse,2020-04-25
5937006,4387927,2,gdl_jrs_msg_parse,2020-04-25
2179733957,850419493,0,gdl_jrs_msg_parse,2020-04-25
14439056,11474333,1,gdl_jrs_msg_parse,2020-04-27
2015982,1343547,3,gdl_jrs_msg_parse,2020-04-27
5829758,4313078,2,gdl_jrs_msg_parse,2020-04-27
2376848316,881440518,0,gdl_jrs_msg_parse,2020-04-27
