num,unique_num,sms_time_slot,table_name,dt
64263746,42877896,2,gdl_jrs_msg_nparse,2020-02-22
48985217,29572332,1,gdl_jrs_msg_nparse,2020-02-26
2124455733,853760038,3,gdl_jrs_msg_nparse,2020-02-26
249351080,151538322,4,gdl_jrs_msg_nparse,2020-02-26
80439646,58521078,2,gdl_jrs_msg_nparse,2020-02-26
44348985,25486924,1,gdl_jrs_msg_nparse,2020-02-23
1579290761,732661355,3,gdl_jrs_msg_nparse,2020-02-23
178515028,112746182,4,gdl_jrs_msg_nparse,2020-02-23
52293639,34691505,2,gdl_jrs_msg_nparse,2020-02-23
46464327,26130346,1,gdl_jrs_msg_nparse,2020-02-27
1981437124,812787582,3,gdl_jrs_msg_nparse,2020-02-27
237441710,148686715,4,gdl_jrs_msg_nparse,2020-02-27
56529087,35410799,2,gdl_jrs_msg_nparse,2020-02-27
42186833,23937148,1,gdl_jrs_msg_nparse,2020-02-24
2005666097,865787413,3,gdl_jrs_msg_nparse,2020-02-24
224770179,147995805,4,gdl_jrs_msg_nparse,2020-02-24
67230729,48259496,2,gdl_jrs_msg_nparse,2020-02-24
46516763,29487944,1,gdl_jrs_msg_nparse,2020-02-28
2052948149,816892612,3,gdl_jrs_msg_nparse,2020-02-28
251642868,146664665,4,gdl_jrs_msg_nparse,2020-02-28
63838975,42507574,2,gdl_jrs_msg_nparse,2020-02-28
44941280,25210213,1,gdl_jrs_msg_nparse,2020-02-25
2069260313,846661254,3,gdl_jrs_msg_nparse,2020-02-25
215531689,133685134,4,gdl_jrs_msg_nparse,2020-02-25
78749534,58183311,2,gdl_jrs_msg_nparse,2020-02-25
45560472,25514105,1,gdl_jrs_msg_parse,2020-02-29
1929841359,792676642,3,gdl_jrs_msg_parse,2020-02-29
221001553,135621011,4,gdl_jrs_msg_parse,2020-02-29
52913789,33039957,2,gdl_jrs_msg_parse,2020-02-29
48985217,29572332,1,gdl_jrs_msg_parse,2020-02-26
2124455733,853760038,3,gdl_jrs_msg_parse,2020-02-26
249351080,151538322,4,gdl_jrs_msg_parse,2020-02-26
80439646,58521078,2,gdl_jrs_msg_parse,2020-02-26
46464327,26130346,1,gdl_jrs_msg_parse,2020-02-27
1981437124,812787582,3,gdl_jrs_msg_parse,2020-02-27
237441710,148686715,4,gdl_jrs_msg_parse,2020-02-27
56529087,35410799,2,gdl_jrs_msg_parse,2020-02-27
61598724,34830397,1,gdl_jrs_msg_parse,2020-03-01
2006034802,817225098,3,gdl_jrs_msg_parse,2020-03-01
227389507,135393643,4,gdl_jrs_msg_parse,2020-03-01
72715384,43315116,2,gdl_jrs_msg_parse,2020-03-01
46516763,29487944,1,gdl_jrs_msg_parse,2020-02-28
2052948149,816892612,3,gdl_jrs_msg_parse,2020-02-28
251642868,146664665,4,gdl_jrs_msg_parse,2020-02-28
63838975,42507574,2,gdl_jrs_msg_parse,2020-02-28
45560472,25514105,1,gdl_jrs_msg_parse,2020-02-29
1929841359,792676642,3,gdl_jrs_msg_parse,2020-02-29
221001553,135621011,4,gdl_jrs_msg_parse,2020-02-29
52913789,33039957,2,gdl_jrs_msg_parse,2020-02-29
61598724,34830397,1,gdl_jrs_msg_parse,2020-03-01
2006034802,817225098,3,gdl_jrs_msg_parse,2020-03-01
227389507,135393643,4,gdl_jrs_msg_parse,2020-03-01
72715384,43315116,2,gdl_jrs_msg_parse,2020-03-01
61989864,35672461,1,gdl_jrs_msg_parse,2020-03-02
2334791776,899438376,3,gdl_jrs_msg_parse,2020-03-02
219521935,126366825,4,gdl_jrs_msg_parse,2020-03-02
86338076,50904174,2,gdl_jrs_msg_parse,2020-03-02
61456229,35208239,1,gdl_jrs_msg_parse,2020-03-03
2112739644,855650230,3,gdl_jrs_msg_parse,2020-03-03
207894019,127235242,4,gdl_jrs_msg_parse,2020-03-03
74636772,45222211,2,gdl_jrs_msg_parse,2020-03-03
49256256,26893093,1,gdl_jrs_msg_parse,2020-03-04
2056735919,870328152,3,gdl_jrs_msg_parse,2020-03-04
266023542,172502523,4,gdl_jrs_msg_parse,2020-03-04
75142945,49380396,2,gdl_jrs_msg_parse,2020-03-04
62404365,35844341,1,gdl_jrs_msg_parse,2020-03-05
2167891532,885451862,3,gdl_jrs_msg_parse,2020-03-05
230245607,146219500,4,gdl_jrs_msg_parse,2020-03-05
68883462,41505524,2,gdl_jrs_msg_parse,2020-03-05
50703239,26196009,1,gdl_jrs_msg_parse,2020-03-06
2305304018,908536150,3,gdl_jrs_msg_parse,2020-03-06
238344324,146109600,4,gdl_jrs_msg_parse,2020-03-06
65299031,38607138,2,gdl_jrs_msg_parse,2020-03-06
42033727,24134565,1,gdl_jrs_msg_parse,2020-03-07
2062102531,885601037,3,gdl_jrs_msg_parse,2020-03-07
236535549,158012449,4,gdl_jrs_msg_parse,2020-03-07
56089454,33763789,2,gdl_jrs_msg_parse,2020-03-07
47345733,26158488,1,gdl_jrs_msg_parse,2020-03-08
2074993274,848306905,3,gdl_jrs_msg_parse,2020-03-08
199176667,120768433,4,gdl_jrs_msg_parse,2020-03-08
56497906,34016840,2,gdl_jrs_msg_parse,2020-03-08
43081460,24424743,1,gdl_jrs_msg_parse,2020-03-09
2220731863,880027434,3,gdl_jrs_msg_parse,2020-03-09
215948151,141990275,4,gdl_jrs_msg_parse,2020-03-09
58842772,37812078,2,gdl_jrs_msg_parse,2020-03-09
37051050,19877595,1,gdl_jrs_msg_parse,2020-03-10
2083696011,841550037,3,gdl_jrs_msg_parse,2020-03-10
198474746,121068747,4,gdl_jrs_msg_parse,2020-03-10
55771899,34895179,2,gdl_jrs_msg_parse,2020-03-10
42355609,25486472,1,gdl_jrs_msg_parse,2020-03-11
2131252955,863735797,3,gdl_jrs_msg_parse,2020-03-11
203071127,131166338,4,gdl_jrs_msg_parse,2020-03-11
57021475,36834851,2,gdl_jrs_msg_parse,2020-03-11
37027045,21356855,1,gdl_jrs_msg_parse,2020-03-12
2142326430,872154168,3,gdl_jrs_msg_parse,2020-03-12
