num,unique_num,loan_properties,table_name,dt
43857293,29427149,0,gdl_jrs_msg_nparse,2020-02-15
451852,428494,1,gdl_jrs_msg_nparse,2020-02-19
4581129,3427252,3,gdl_jrs_msg_nparse,2020-02-19
9658153,6895307,4,gdl_jrs_msg_nparse,2020-02-19
4717007,3656353,2,gdl_jrs_msg_nparse,2020-02-19
57569705,39198220,0,gdl_jrs_msg_nparse,2020-02-19
165440,152828,1,gdl_jrs_msg_nparse,2020-02-16
3409921,2395738,3,gdl_jrs_msg_nparse,2020-02-16
9444419,6646882,4,gdl_jrs_msg_nparse,2020-02-16
4921609,3758023,2,gdl_jrs_msg_nparse,2020-02-16
41057008,26385404,0,gdl_jrs_msg_nparse,2020-02-16
508258,466682,1,gdl_jrs_msg_nparse,2020-02-20
3347168,2341930,3,gdl_jrs_msg_nparse,2020-02-20
10363923,7384030,4,gdl_jrs_msg_nparse,2020-02-20
5537948,4083743,2,gdl_jrs_msg_nparse,2020-02-20
57208095,39247405,0,gdl_jrs_msg_nparse,2020-02-20
622842,575613,1,gdl_jrs_msg_nparse,2020-02-17
3732100,2680556,3,gdl_jrs_msg_nparse,2020-02-17
9022592,6171946,4,gdl_jrs_msg_nparse,2020-02-17
5047869,3940731,2,gdl_jrs_msg_nparse,2020-02-17
52194320,35621155,0,gdl_jrs_msg_nparse,2020-02-17
502122,479508,1,gdl_jrs_msg_nparse,2020-02-21
3359959,2386423,3,gdl_jrs_msg_nparse,2020-02-21
9766941,6486891,4,gdl_jrs_msg_nparse,2020-02-21
7201953,5132778,2,gdl_jrs_msg_nparse,2020-02-21
67124113,45494782,0,gdl_jrs_msg_nparse,2020-02-21
460298,429027,1,gdl_jrs_msg_nparse,2020-02-18
3575341,2528912,3,gdl_jrs_msg_nparse,2020-02-18
8590826,6000836,4,gdl_jrs_msg_nparse,2020-02-18
6762100,5140834,2,gdl_jrs_msg_nparse,2020-02-18
55075272,37765745,0,gdl_jrs_msg_nparse,2020-02-18
483910,457373,1,gdl_jrs_msg_nparse,2020-02-22
3018224,2149702,3,gdl_jrs_msg_nparse,2020-02-22
8612668,5658588,4,gdl_jrs_msg_nparse,2020-02-22
4148868,2949457,2,gdl_jrs_msg_nparse,2020-02-22
42760418,28612884,0,gdl_jrs_msg_nparse,2020-02-22
451852,428494,1,gdl_jrs_msg_nparse,2020-02-19
4581129,3427252,3,gdl_jrs_msg_nparse,2020-02-19
9658153,6895307,4,gdl_jrs_msg_nparse,2020-02-19
4717007,3656353,2,gdl_jrs_msg_nparse,2020-02-19
57569705,39198220,0,gdl_jrs_msg_nparse,2020-02-19
387705,371572,1,gdl_jrs_msg_nparse,2020-02-23
3017965,2120519,3,gdl_jrs_msg_nparse,2020-02-23
12905386,9813224,4,gdl_jrs_msg_nparse,2020-02-23
3616968,2729784,2,gdl_jrs_msg_nparse,2020-02-23
38077951,25124290,0,gdl_jrs_msg_nparse,2020-02-23
508258,466682,1,gdl_jrs_msg_nparse,2020-02-20
3347168,2341930,3,gdl_jrs_msg_nparse,2020-02-20
10363923,7384030,4,gdl_jrs_msg_nparse,2020-02-20
5537948,4083743,2,gdl_jrs_msg_nparse,2020-02-20
57208095,39247405,0,gdl_jrs_msg_nparse,2020-02-20
1599277,1565767,1,gdl_jrs_msg_nparse,2020-02-24
3487532,2453701,3,gdl_jrs_msg_nparse,2020-02-24
9238592,6217502,4,gdl_jrs_msg_nparse,2020-02-24
4132037,3103646,2,gdl_jrs_msg_nparse,2020-02-24
49026726,33966119,0,gdl_jrs_msg_nparse,2020-02-24
502122,479508,1,gdl_jrs_msg_nparse,2020-02-21
3359959,2386423,3,gdl_jrs_msg_nparse,2020-02-21
9766941,6486891,4,gdl_jrs_msg_nparse,2020-02-21
7201953,5132778,2,gdl_jrs_msg_nparse,2020-02-21
67124113,45494782,0,gdl_jrs_msg_nparse,2020-02-21
965036,935656,1,gdl_jrs_msg_nparse,2020-02-25
3613308,2565370,3,gdl_jrs_msg_nparse,2020-02-25
20989408,17161423,4,gdl_jrs_msg_nparse,2020-02-25
4279235,3148968,2,gdl_jrs_msg_nparse,2020-02-25
58244198,41239252,0,gdl_jrs_msg_nparse,2020-02-25
483910,457373,1,gdl_jrs_msg_nparse,2020-02-22
3018224,2149702,3,gdl_jrs_msg_nparse,2020-02-22
8612668,5658588,4,gdl_jrs_msg_nparse,2020-02-22
4148868,2949457,2,gdl_jrs_msg_nparse,2020-02-22
42760418,28612884,0,gdl_jrs_msg_nparse,2020-02-22
385930,359646,1,gdl_jrs_msg_nparse,2020-02-26
4411671,3058439,3,gdl_jrs_msg_nparse,2020-02-26
11431207,8019312,4,gdl_jrs_msg_nparse,2020-02-26
4625119,3452912,2,gdl_jrs_msg_nparse,2020-02-26
58319584,41044806,0,gdl_jrs_msg_nparse,2020-02-26
387705,371572,1,gdl_jrs_msg_nparse,2020-02-23
3017965,2120519,3,gdl_jrs_msg_nparse,2020-02-23
12905386,9813224,4,gdl_jrs_msg_nparse,2020-02-23
3616968,2729784,2,gdl_jrs_msg_nparse,2020-02-23
38077951,25124290,0,gdl_jrs_msg_nparse,2020-02-23
881784,855641,1,gdl_jrs_msg_nparse,2020-02-27
3703031,2568870,3,gdl_jrs_msg_nparse,2020-02-27
13544921,9580409,4,gdl_jrs_msg_nparse,2020-02-27
3657326,2632842,2,gdl_jrs_msg_nparse,2020-02-27
61229812,42283239,0,gdl_jrs_msg_nparse,2020-02-27
1599277,1565767,1,gdl_jrs_msg_nparse,2020-02-24
3487532,2453701,3,gdl_jrs_msg_nparse,2020-02-24
9238592,6217502,4,gdl_jrs_msg_nparse,2020-02-24
4132037,3103646,2,gdl_jrs_msg_nparse,2020-02-24
49026726,33966119,0,gdl_jrs_msg_nparse,2020-02-24
648236,598586,1,gdl_jrs_msg_nparse,2020-02-28
3804307,2616595,3,gdl_jrs_msg_nparse,2020-02-28
13457776,9211356,4,gdl_jrs_msg_nparse,2020-02-28
4249568,3073282,2,gdl_jrs_msg_nparse,2020-02-28
64819096,43724132,0,gdl_jrs_msg_nparse,2020-02-28
965036,935656,1,gdl_jrs_msg_nparse,2020-02-25
3613308,2565370,3,gdl_jrs_msg_nparse,2020-02-25
20989408,17161423,4,gdl_jrs_msg_nparse,2020-02-25
4279235,3148968,2,gdl_jrs_msg_nparse,2020-02-25
58244198,41239252,0,gdl_jrs_msg_nparse,2020-02-25
573751,545866,1,gdl_jrs_msg_parse,2020-02-29
3357595,2309662,3,gdl_jrs_msg_parse,2020-02-29
8126208,4759305,4,gdl_jrs_msg_parse,2020-02-29
3284727,2564914,2,gdl_jrs_msg_parse,2020-02-29
54066613,36964898,0,gdl_jrs_msg_parse,2020-02-29
385930,359646,1,gdl_jrs_msg_parse,2020-02-26
4411671,3058439,3,gdl_jrs_msg_parse,2020-02-26
11431207,8019312,4,gdl_jrs_msg_parse,2020-02-26
4625119,3452912,2,gdl_jrs_msg_parse,2020-02-26
58319584,41044806,0,gdl_jrs_msg_parse,2020-02-26
881784,855641,1,gdl_jrs_msg_parse,2020-02-27
3703031,2568870,3,gdl_jrs_msg_parse,2020-02-27
13544921,9580409,4,gdl_jrs_msg_parse,2020-02-27
3657326,2632842,2,gdl_jrs_msg_parse,2020-02-27
61229812,42283239,0,gdl_jrs_msg_parse,2020-02-27
439066,418730,1,gdl_jrs_msg_parse,2020-03-01
3943564,2772128,3,gdl_jrs_msg_parse,2020-03-01
10379542,6790606,4,gdl_jrs_msg_parse,2020-03-01
4084136,2928397,2,gdl_jrs_msg_parse,2020-03-01
47145284,30506272,0,gdl_jrs_msg_parse,2020-03-01
648236,598586,1,gdl_jrs_msg_parse,2020-02-28
3804307,2616595,3,gdl_jrs_msg_parse,2020-02-28
13457776,9211356,4,gdl_jrs_msg_parse,2020-02-28
4249568,3073282,2,gdl_jrs_msg_parse,2020-02-28
64819096,43724132,0,gdl_jrs_msg_parse,2020-02-28
573751,545866,1,gdl_jrs_msg_parse,2020-02-29
3357595,2309662,3,gdl_jrs_msg_parse,2020-02-29
8126208,4759305,4,gdl_jrs_msg_parse,2020-02-29
3284727,2564914,2,gdl_jrs_msg_parse,2020-02-29
54066613,36964898,0,gdl_jrs_msg_parse,2020-02-29
439066,418730,1,gdl_jrs_msg_parse,2020-03-01
3943564,2772128,3,gdl_jrs_msg_parse,2020-03-01
10379542,6790606,4,gdl_jrs_msg_parse,2020-03-01
4084136,2928397,2,gdl_jrs_msg_parse,2020-03-01
47145284,30506272,0,gdl_jrs_msg_parse,2020-03-01
536416,508466,1,gdl_jrs_msg_parse,2020-03-02
4218258,2939046,3,gdl_jrs_msg_parse,2020-03-02
13327551,9489870,4,gdl_jrs_msg_parse,2020-03-02
4014977,2927875,2,gdl_jrs_msg_parse,2020-03-02
63835869,42916969,0,gdl_jrs_msg_parse,2020-03-02
2387555,2214694,1,gdl_jrs_msg_parse,2020-03-03
4152493,2833929,3,gdl_jrs_msg_parse,2020-03-03
14427928,10818022,4,gdl_jrs_msg_parse,2020-03-03
4773427,3647925,2,gdl_jrs_msg_parse,2020-03-03
68800340,48878847,0,gdl_jrs_msg_parse,2020-03-03
719727,685043,1,gdl_jrs_msg_parse,2020-03-04
4259159,2888181,3,gdl_jrs_msg_parse,2020-03-04
17880149,13639880,4,gdl_jrs_msg_parse,2020-03-04
4320781,3215829,2,gdl_jrs_msg_parse,2020-03-04
68796169,47393987,0,gdl_jrs_msg_parse,2020-03-04
505791,478760,1,gdl_jrs_msg_parse,2020-03-05
3821486,2614933,3,gdl_jrs_msg_parse,2020-03-05
14929214,10796356,4,gdl_jrs_msg_parse,2020-03-05
4286371,3086582,2,gdl_jrs_msg_parse,2020-03-05
78128725,55204696,0,gdl_jrs_msg_parse,2020-03-05
539992,510341,1,gdl_jrs_msg_parse,2020-03-06
4277055,2921380,3,gdl_jrs_msg_parse,2020-03-06
14184876,10167033,4,gdl_jrs_msg_parse,2020-03-06
3805755,2777802,2,gdl_jrs_msg_parse,2020-03-06
65720845,45912750,0,gdl_jrs_msg_parse,2020-03-06
324324,309406,1,gdl_jrs_msg_parse,2020-03-07
3871889,2639796,3,gdl_jrs_msg_parse,2020-03-07
14061040,9926798,4,gdl_jrs_msg_parse,2020-03-07
3343184,2397523,2,gdl_jrs_msg_parse,2020-03-07
62033799,44612365,0,gdl_jrs_msg_parse,2020-03-07
183580,170516,1,gdl_jrs_msg_parse,2020-03-08
3485541,2325237,3,gdl_jrs_msg_parse,2020-03-08
13049551,9127042,4,gdl_jrs_msg_parse,2020-03-08
2944632,2036138,2,gdl_jrs_msg_parse,2020-03-08
52425760,35883232,0,gdl_jrs_msg_parse,2020-03-08
723540,694981,1,gdl_jrs_msg_parse,2020-03-09
4694537,3442316,3,gdl_jrs_msg_parse,2020-03-09
13783080,9800680,4,gdl_jrs_msg_parse,2020-03-09
3856194,2740959,2,gdl_jrs_msg_parse,2020-03-09
101249203,81310209,0,gdl_jrs_msg_parse,2020-03-09
911064,875043,1,gdl_jrs_msg_parse,2020-03-10
4053787,2754257,3,gdl_jrs_msg_parse,2020-03-10
12924306,8976862,4,gdl_jrs_msg_parse,2020-03-10
4443646,3205020,2,gdl_jrs_msg_parse,2020-03-10
65814354,46204545,0,gdl_jrs_msg_parse,2020-03-10
966547,888311,1,gdl_jrs_msg_parse,2020-03-11
4343237,3012865,3,gdl_jrs_msg_parse,2020-03-11
13889220,9871829,4,gdl_jrs_msg_parse,2020-03-11
4047733,3204568,2,gdl_jrs_msg_parse,2020-03-11
61160718,42561729,0,gdl_jrs_msg_parse,2020-03-11
803543,737063,1,gdl_jrs_msg_parse,2020-03-12
4411035,3130297,3,gdl_jrs_msg_parse,2020-03-12
13238250,9504449,4,gdl_jrs_msg_parse,2020-03-12
4251893,3140137,2,gdl_jrs_msg_parse,2020-03-12
63892521,45391524,0,gdl_jrs_msg_parse,2020-03-12
1940702,1878430,1,gdl_jrs_msg_parse,2020-03-13
3727697,2539456,3,gdl_jrs_msg_parse,2020-03-13
12953002,9221076,4,gdl_jrs_msg_parse,2020-03-13
4333491,3206133,2,gdl_jrs_msg_parse,2020-03-13
95852650,78625708,0,gdl_jrs_msg_parse,2020-03-13
302874,283689,1,gdl_jrs_msg_parse,2020-03-14
3411577,2363819,3,gdl_jrs_msg_parse,2020-03-14
12107685,8715019,4,gdl_jrs_msg_parse,2020-03-14
3992300,3001990,2,gdl_jrs_msg_parse,2020-03-14
55405278,41151209,0,gdl_jrs_msg_parse,2020-03-14
206168,191041,1,gdl_jrs_msg_parse,2020-03-15
3384341,2315935,3,gdl_jrs_msg_parse,2020-03-15
11778967,8276083,4,gdl_jrs_msg_parse,2020-03-15
4226034,2857831,2,gdl_jrs_msg_parse,2020-03-15
44366061,30999700,0,gdl_jrs_msg_parse,2020-03-15
564685,512969,1,gdl_jrs_msg_parse,2020-03-16
3990357,2767571,3,gdl_jrs_msg_parse,2020-03-16
12044019,8493655,4,gdl_jrs_msg_parse,2020-03-16
5069177,3725832,2,gdl_jrs_msg_parse,2020-03-16
92300406,73546662,0,gdl_jrs_msg_parse,2020-03-16
783362,725776,1,gdl_jrs_msg_parse,2020-03-17
4231117,3029092,3,gdl_jrs_msg_parse,2020-03-17
10361557,7159224,4,gdl_jrs_msg_parse,2020-03-17
5012755,3847079,2,gdl_jrs_msg_parse,2020-03-17
61213095,43403413,0,gdl_jrs_msg_parse,2020-03-17
1282673,1220832,1,gdl_jrs_msg_parse,2020-03-18
4068143,2910313,3,gdl_jrs_msg_parse,2020-03-18
10184171,6889005,4,gdl_jrs_msg_parse,2020-03-18
6946896,5073797,2,gdl_jrs_msg_parse,2020-03-18
72550373,52968022,0,gdl_jrs_msg_parse,2020-03-18
708982,674266,1,gdl_jrs_msg_parse,2020-03-19
3423643,2324091,3,gdl_jrs_msg_parse,2020-03-19
10744433,7071367,4,gdl_jrs_msg_parse,2020-03-19
4261772,3210454,2,gdl_jrs_msg_parse,2020-03-19
56246824,40658114,0,gdl_jrs_msg_parse,2020-03-19
608588,574507,1,gdl_jrs_msg_parse,2020-03-20
3827067,2671312,3,gdl_jrs_msg_parse,2020-03-20
11936013,8655751,4,gdl_jrs_msg_parse,2020-03-20
4920980,3502754,2,gdl_jrs_msg_parse,2020-03-20
101364033,83813494,0,gdl_jrs_msg_parse,2020-03-20
556602,538165,1,gdl_jrs_msg_parse,2020-03-21
3241747,2236888,3,gdl_jrs_msg_parse,2020-03-21
10448347,7683100,4,gdl_jrs_msg_parse,2020-03-21
6112461,4279543,2,gdl_jrs_msg_parse,2020-03-21
56631127,38342081,0,gdl_jrs_msg_parse,2020-03-21
336195,303375,1,gdl_jrs_msg_parse,2020-03-22
2814938,1922982,3,gdl_jrs_msg_parse,2020-03-22
8994964,5795019,4,gdl_jrs_msg_parse,2020-03-22
4568375,2815489,2,gdl_jrs_msg_parse,2020-03-22
41884567,30080665,0,gdl_jrs_msg_parse,2020-03-22
1884856,1853041,1,gdl_jrs_msg_parse,2020-03-23
3471856,2433520,3,gdl_jrs_msg_parse,2020-03-23
10851778,7827279,4,gdl_jrs_msg_parse,2020-03-23
3761821,2787488,2,gdl_jrs_msg_parse,2020-03-23
60414504,45989205,0,gdl_jrs_msg_parse,2020-03-23
597983,564255,1,gdl_jrs_msg_parse,2020-03-24
4532919,3371501,3,gdl_jrs_msg_parse,2020-03-24
12280188,9184205,4,gdl_jrs_msg_parse,2020-03-24
3535878,2515618,2,gdl_jrs_msg_parse,2020-03-24
60461710,44861343,0,gdl_jrs_msg_parse,2020-03-24
776099,750006,1,gdl_jrs_msg_parse,2020-03-25
3512088,2488404,3,gdl_jrs_msg_parse,2020-03-25
14153086,11605868,4,gdl_jrs_msg_parse,2020-03-25
4206800,3128177,2,gdl_jrs_msg_parse,2020-03-25
50708305,36901045,0,gdl_jrs_msg_parse,2020-03-25
932019,884591,1,gdl_jrs_msg_parse,2020-03-26
4074726,2793790,3,gdl_jrs_msg_parse,2020-03-26
15633181,12496001,4,gdl_jrs_msg_parse,2020-03-26
4089371,2900312,2,gdl_jrs_msg_parse,2020-03-26
92411030,75398952,0,gdl_jrs_msg_parse,2020-03-26
1494960,1456143,1,gdl_jrs_msg_parse,2020-03-27
3697915,2563353,3,gdl_jrs_msg_parse,2020-03-27
15382223,12524986,4,gdl_jrs_msg_parse,2020-03-27
4009990,2892436,2,gdl_jrs_msg_parse,2020-03-27
89125473,74059760,0,gdl_jrs_msg_parse,2020-03-27
522654,505687,1,gdl_jrs_msg_parse,2020-03-28
3626379,2529500,3,gdl_jrs_msg_parse,2020-03-28
13643299,10461802,4,gdl_jrs_msg_parse,2020-03-28
2903613,1937518,2,gdl_jrs_msg_parse,2020-03-28
42454657,29603825,0,gdl_jrs_msg_parse,2020-03-28
270236,255908,1,gdl_jrs_msg_parse,2020-03-29
3219284,2210935,3,gdl_jrs_msg_parse,2020-03-29
9591910,7661647,4,gdl_jrs_msg_parse,2020-03-29
2512638,1836699,2,gdl_jrs_msg_parse,2020-03-29
37991873,26901110,0,gdl_jrs_msg_parse,2020-03-29
759460,724742,1,gdl_jrs_msg_parse,2020-03-30
3426498,2355553,3,gdl_jrs_msg_parse,2020-03-30
9972319,7985455,4,gdl_jrs_msg_parse,2020-03-30
3316674,2474179,2,gdl_jrs_msg_parse,2020-03-30
94765636,79766968,0,gdl_jrs_msg_parse,2020-03-30
533256,509641,1,gdl_jrs_msg_parse,2020-03-31
3147300,2201239,3,gdl_jrs_msg_parse,2020-03-31
10515097,8262466,4,gdl_jrs_msg_parse,2020-03-31
3054385,2329114,2,gdl_jrs_msg_parse,2020-03-31
46455079,33144009,0,gdl_jrs_msg_parse,2020-03-31
1237513,1198741,1,gdl_jrs_msg_parse,2020-04-01
4134489,2891309,3,gdl_jrs_msg_parse,2020-04-01
12687982,9777317,4,gdl_jrs_msg_parse,2020-04-01
4106405,2895814,2,gdl_jrs_msg_parse,2020-04-01
62179942,44940719,0,gdl_jrs_msg_parse,2020-04-01
552593,527894,1,gdl_jrs_msg_parse,2020-04-02
4891543,3543547,3,gdl_jrs_msg_parse,2020-04-02
12782351,9872626,4,gdl_jrs_msg_parse,2020-04-02
3994395,2928203,2,gdl_jrs_msg_parse,2020-04-02
48108644,32552406,0,gdl_jrs_msg_parse,2020-04-02
462430,435242,1,gdl_jrs_msg_parse,2020-04-03
3706202,2597944,3,gdl_jrs_msg_parse,2020-04-03
12417452,9340938,4,gdl_jrs_msg_parse,2020-04-03
3556447,2533251,2,gdl_jrs_msg_parse,2020-04-03
54050832,38178026,0,gdl_jrs_msg_parse,2020-04-03
193370,180463,1,gdl_jrs_msg_parse,2020-04-04
3432925,2394548,3,gdl_jrs_msg_parse,2020-04-04
11269489,8566963,4,gdl_jrs_msg_parse,2020-04-04
2601474,1783806,2,gdl_jrs_msg_parse,2020-04-04
30748723,19211979,0,gdl_jrs_msg_parse,2020-04-04
162539,151590,1,gdl_jrs_msg_parse,2020-04-05
3136185,2211035,3,gdl_jrs_msg_parse,2020-04-05
9993707,7498277,4,gdl_jrs_msg_parse,2020-04-05
2788712,1892117,2,gdl_jrs_msg_parse,2020-04-05
42762515,29744877,0,gdl_jrs_msg_parse,2020-04-05
261765,248721,1,gdl_jrs_msg_parse,2020-04-06
3735271,2570048,3,gdl_jrs_msg_parse,2020-04-06
10654230,7847213,4,gdl_jrs_msg_parse,2020-04-06
2776084,1958360,2,gdl_jrs_msg_parse,2020-04-06
77471729,63524278,0,gdl_jrs_msg_parse,2020-04-06
680568,653685,1,gdl_jrs_msg_parse,2020-04-07
4078384,2803607,3,gdl_jrs_msg_parse,2020-04-07
12012999,9056065,4,gdl_jrs_msg_parse,2020-04-07
