var,0,1,2,3,4,5,6,7,8,9,dt
other_budget__41_orgcnt_1m,2134361825,93853365,5336940,461164,60707,0,0,0,0,0,2020-02-01
credit_card__58_cnt_6m,2120895893,51888847,15425236,14204187,10906380,6059407,2057628,6238004,3443936,2954483,2020-02-01
bank_budget__22_cnt_1m,1659056358,173915897,140266370,65476993,53658911,22527593,30187158,45625631,29525271,13833819,2020-02-01
government__111_cnt_1m,2131068589,38615849,8692282,3610130,2187670,49862766,36715,0,0,0,2020-02-01
bank_budget__22_cnt_6m,1350081704,182751251,205829455,120467545,91475919,59132615,46480149,83916739,60716830,33221794,2020-02-01
chat__7_cnt_1m,2234066823,6255,790,133,0,0,0,0,0,0,2020-02-01
onlineshopping__7_cnt_6m,2175179610,37333381,11469871,4152840,2047342,1827390,2045006,18561,0,0,2020-02-01
airplane__7_cnt_6m,2227722403,4263813,1254866,384288,191709,85083,162383,9456,0,0,2020-02-01
invest__1_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
live__1_cnt_3m,2221247768,8734101,2017304,753226,364858,228831,360674,365580,1659,0,2020-02-01
credit_card__20_orgcnt_1m,2042929305,155774414,22971694,7729529,2954065,1114845,599970,179,0,0,2020-02-01
credit_card__55_amount_cnt_3m,2107957177,59949540,19260666,17063486,10864385,3918423,1468591,6804054,3907841,2879838,2020-02-01
airplane__7_amount_cnt_1m,2233101751,705188,168351,98711,0,0,0,0,0,0,2020-02-01
gong_ji_jin__1_cnt_1m,2232320172,1160166,327749,119331,58125,47976,38712,1770,0,0,2020-02-01
medical__7_cnt_6m,2223660513,8077016,1505552,391665,165377,263278,10600,0,0,0,2020-02-01
live__7_amount_sum_3m,2234073934,0,67,0,0,0,0,0,0,0,2020-02-01
bank_budget__22_amount_cnt_6m,1656153788,112772198,120125575,60116320,48833834,45956447,38159961,71829873,51333104,28792901,2020-02-01
car__502_amount_cnt_6m,2234035372,34946,2613,1070,0,0,0,0,0,0,2020-02-01
medical__6_cnt_6m,2210137334,13766171,4272864,1852976,1092013,1113630,1835256,3757,0,0,2020-02-01
bank_budget__1_cnt_1m,2039612991,92890412,39224464,20140647,19805363,5158643,3572509,7134333,4549640,1984999,2020-02-01
airplane__7_amount_sum_1m,2233101751,19198,23474,33826,104865,83408,81132,111076,180454,334817,2020-02-01
chat__1_cnt_3m,2052966575,103451433,38462980,16948634,8311070,4448143,4321096,5095232,68838,0,2020-02-01
gong_ji_jin__17_cnt_1m,2231087161,2455360,452073,72954,6453,0,0,0,0,0,2020-02-01
invest__127_cnt_1m,2233986894,59545,10070,3126,1978,5526,3673,3189,0,0,2020-02-01
credit_card__55_amount_max_6m,2063248766,49782838,28781716,19114337,8607239,10370597,19653029,18817779,15697700,0,2020-02-01
invest__122_amount_cnt_1m,2230544865,2963367,276976,95977,51884,51200,86191,3541,0,0,2020-02-01
games__6_cnt_6m,2181581916,40039048,6784152,2201378,1062427,641091,681438,1081850,701,0,2020-02-01
other_budget__41_amount_min_6m,2003728384,34136781,82703855,37302543,30940919,24634613,16365160,4261746,0,0,2020-02-01
bank_budget__22_amount_cnt_3m,1733507488,102960193,93522235,68617218,50712145,31906535,26820801,61974255,41560851,22492280,2020-02-01
airplane__7_amount_sum_6m,2232108704,5016,196150,178607,226124,143576,185549,270293,379150,380832,2020-02-01
medical__1_cnt_1m,2205507487,18757574,5476326,1931754,1413609,979508,7743,0,0,0,2020-02-01
credit_card__20_orgcnt_3m,1988452589,98306541,85066788,23009178,11093299,9213141,9167734,4821242,2436408,2507081,2020-02-01
