var,0,1,2,3,4,5,6,7,8,9,dt
taxi__1_cnt_6m,2097172123,83059621,27677835,11190267,5418856,2975269,3730710,2846329,2991,0,2020-02-01
report__1_cnt_3m,2231213340,2165510,498729,124275,42910,28954,283,0,0,0,2020-02-01
restaurant__6_cnt_1m,2233185657,848245,31534,6699,1743,123,0,0,0,0,2020-02-01
yys__20_cnt_1m,1023874255,532881773,230862965,227588336,69445678,85461900,63891059,68035,0,0,2020-02-01
renting__1_cnt_1m,2230485152,2572627,604061,160748,79021,38964,45383,85286,2759,0,2020-02-01
taxi__6_cnt_1m,2178868898,28428014,11600156,5893847,5155610,1398866,774779,975271,613563,364997,2020-02-01
train__5_cnt_6m,2124545669,48542994,22117473,11600309,7529524,4939996,7816714,6739769,241553,0,2020-02-01
taxi__7_cnt_6m,2233390057,522286,100785,30296,12915,17472,190,0,0,0,2020-02-01
room__12_cnt_6m,2206224463,18754061,4793998,1798538,864671,517609,647895,470434,2332,0,2020-02-01
taxi__41_amount_cnt_6m,2229658010,3858860,211305,229807,115280,739,0,0,0,0,2020-02-01
renting__152_cnt_3m,2233596352,329243,82700,27600,22751,3959,8042,3354,0,0,2020-02-01
takeoutfood__6_cnt_6m,2147489341,60052433,14108481,4708934,2675994,1782409,1416018,1811018,29373,0,2020-02-01
tourism__1_cnt_1m,2200180452,20455553,7507258,2784599,1373752,1055220,715149,2018,0,0,2020-02-01
train__1_cnt_1m,2129987663,46642937,23218013,11449590,6462910,3991376,4968085,7353187,240,0,2020-02-01
recruit__1_cnt_6m,2115460648,52846026,25541049,12862513,12211948,3245540,2316428,4808155,2707958,2073736,2020-02-01
taxi__41_cnt_1m,2230838617,2548844,433193,156544,93904,2899,0,0,0,0,2020-02-01
tourism__6_cnt_1m,2153849603,44775884,19908016,8171459,3509469,1769057,2087982,2531,0,0,2020-02-01
restaurant__1_cnt_6m,2161107707,47596204,13918411,5477332,2541585,1293991,1146725,991382,664,0,2020-02-01
she_bao__1_cnt_1m,2232878106,874634,222817,56883,21905,19616,40,0,0,0,2020-02-01
takeoutfood__1_cnt_1m,2202049387,24369039,4404678,1394084,685832,734817,434854,1310,0,0,2020-02-01
yi_bao__15_cnt_1m,2234074001,0,0,0,0,0,0,0,0,0,2020-02-01
takeoutfood__508_amount_sum_1m,2225204696,41278,9613,5360120,2077987,604958,679197,96152,0,0,2020-02-01
taxi__41_amount_sum_1m,2233577000,16815,11729,1317,45179,4447,2492,371734,36501,6787,2020-02-01
other_budget__42_jdpay_amount_sum_1m,2210302529,12915342,5014598,1439929,2048274,1317054,598316,437959,0,0,2020-02-01
yys__16_amount_sum_1m,2161123022,20285741,10062336,16681320,4593589,6745865,7476495,4734559,2371074,0,2020-02-01
renting__7_amount_sum_1m,2234054674,7843,925,1149,756,598,737,1301,1669,4349,2020-02-01
other_budget__42_orgcnt_3m,1500982908,315826251,205003382,123315924,48537942,32795428,7512266,99900,0,0,2020-02-01
renting__6_amount_cnt_3m,2233844895,188889,22009,7838,2759,2529,2047,3035,0,0,2020-02-01
train__6_amount_cnt_1m,2231947278,1283004,531072,257503,49550,5594,0,0,0,0,2020-02-01
renting__151_cnt_3m,2230242788,1991271,501809,329746,373541,141297,99928,182943,135279,75399,2020-02-01
yys__20_amount_sum_1m,1220352585,198018227,220475885,187166905,76950769,69460610,109321711,74506022,77821287,0,2020-02-01
other_budget__42_wechatpay_amount_sum_1m,2186931055,3632792,3395814,5450418,3558906,4034521,8579002,9583674,8907819,0,2020-02-01
room__508_cnt_1m,2227334110,5288540,1122120,180248,145052,3931,0,0,0,0,2020-02-01
yys__20_amount_cnt_6m,959298488,123176390,90626116,294926375,423219500,106952340,33308172,88894749,64906459,48765412,2020-02-01
room__12_cnt_1m,2229764783,3323330,607651,175528,84954,63720,52351,1684,0,0,2020-02-01
other_budget__42_orgcnt_1m,1827827683,332202254,61085925,10339798,2612671,5670,0,0,0,0,2020-02-01
train__7_amount_sum_6m,2227431986,800094,604885,1067929,635174,630037,1177998,928782,797116,0,2020-02-01
room__508_amount_sum_1m,2232033384,465920,154967,195902,150520,145786,328566,318393,280563,0,2020-02-01
takeoutfood__6_cnt_1m,2214085964,15744870,1813547,683148,857241,521208,366133,1890,0,0,2020-02-01
renting__6_amount_sum_3m,2233844897,202,5819,4941,159883,4585,13919,11204,15195,13356,2020-02-01
other_budget__42_wechatpay_amount_sum_3m,2133558413,7861249,10098455,13039792,8902570,8964791,19803882,17791137,14053712,0,2020-02-01
room__508_amount_sum_6m,2229119124,1473359,530404,355113,222618,247915,835169,681107,609192,0,2020-02-01
room__508_cnt_6m,2163105328,53870722,10582398,3237396,1335248,536145,557302,848343,1119,0,2020-02-01
other_budget__42_jdpay_amount_sum_6m,2178743853,35199073,6223961,6222315,4764148,1799388,1121263,0,0,0,2020-02-01
taxi__8_cnt_1m,2234066928,6169,904,0,0,0,0,0,0,0,2020-02-01
other_budget__42_cnt_1m,1806214807,213969737,88710102,45206660,24251664,14883928,16372526,10247231,8886470,5330876,2020-02-01
train__7_cnt_6m,2218055036,10785669,2839319,1030172,499488,425980,437761,576,0,0,2020-02-01
takeoutfood__508_amount_cnt_1m,2225204689,7330911,1077962,265001,195142,296,0,0,0,0,2020-02-01
taxi__8_cnt_6m,2234035701,24048,13109,619,224,77,223,0,0,0,2020-02-01
room__11_cnt_6m,2226343066,5005376,1371254,536202,243946,270826,133344,167433,2554,0,2020-02-01
renting__6_cnt_1m,2233010793,610397,252037,91273,49982,26377,32797,345,0,0,2020-02-01
renting__152_amount_cnt_3m,2233847475,147291,36174,12390,7841,5325,6726,2647,8132,0,2020-02-01
report__1_cnt_6m,2226951132,5375831,1172366,341497,129491,50648,24591,28423,22,0,2020-02-01
