var,0,1,2,3,4,5,6,7,8,9,dt
cc1o_pdlm5_m3,49434019,352016,99233,22859,0,0,0,0,0,0,2020-02-01
moyo_lbkww_m3,43593352,3206770,423634,188171,268615,429681,19855,329051,697745,751253,2020-02-01
cc1o_lbkm6_m6,48578613,1131921,170801,26739,53,0,0,0,0,0,2020-02-01
soto_lbkm7_m3,49350484,182441,45329,53129,43059,40690,48229,41275,50968,52523,2020-02-01
soto_pdlm7_m3,49881342,23994,720,1869,186,16,0,0,0,0,2020-02-01
cc1o_pdlm7_m6,49838006,64321,5457,342,1,0,0,0,0,0,2020-02-01
soto_ccbm5_m1,49794332,66463,2192,7646,7597,7285,7135,15465,12,0,2020-02-01
soto_ccbww_m3,46571205,1760381,198896,184223,190547,200141,208462,209580,201437,183255,2020-02-01
soto_lbkm6_m3,49121224,298939,85768,76811,82148,83242,44593,39180,39972,36250,2020-02-01
soto_cfcm6_m1,49878191,9703,2734,2563,3324,2597,2227,2131,2077,2580,2020-02-01
cc1o_lncm5_m1,48927668,890959,75234,14252,14,0,0,0,0,0,2020-02-01
moyo_pfcww_m6,49132909,379256,61182,39369,26016,40780,39214,69234,82771,37396,2020-02-01
cc1o_mlcm7_m3,49881994,24173,1904,56,0,0,0,0,0,0,2020-02-01
cc1o_pdlm5_m1,49668882,233516,5716,12,1,0,0,0,0,0,2020-02-01
cc1o_mlcm6_m6,49874038,32044,2043,1,1,0,0,0,0,0,2020-02-01
moyo_lncww_m3,47225382,1192789,94740,146671,146566,96260,147242,318917,273578,265982,2020-02-01
soto_mlcm6_m6,49874038,15843,3292,3587,1062,2075,2304,2414,2447,1065,2020-02-01
cc1o_pdlm6_m3,49855508,46779,5384,421,35,0,0,0,0,0,2020-02-01
soto_lncm8_m6,49744996,89268,6468,25613,13891,10083,6657,6409,4705,37,2020-02-01
soto_ofcww_m1,48917127,661736,5782,37405,63918,100126,70983,51037,13,0,2020-02-01
soto_cfcww_m1,48412139,852593,34005,69002,84076,95787,96791,93587,95813,74334,2020-02-01
soto_cfcm8_m6,49869017,16724,4784,12062,1683,1975,1835,46,1,0,2020-02-01
soto_lbkm5_m6,43135342,2562169,664838,702360,683842,696843,378670,374357,377451,332255,2020-02-01
soto_pdlm6_m1,49886749,11919,1151,1469,1384,900,1106,1260,980,1209,2020-02-01
cc1o_cfcm6_m3,49827691,76658,3765,13,0,0,0,0,0,0,2020-02-01
cc1o_pfcm5_m6,49367120,381845,87598,39359,32135,70,0,0,0,0,2020-02-01
cc1o_lbkm5_m6,43135342,4406691,1309592,562052,494155,295,0,0,0,0,2020-02-01
snio_pdlww_m1,49528740,231674,24542,6646,32217,84235,73,0,0,0,2020-02-01
cc1o_lncm8_m3,49797339,100357,10381,47,3,0,0,0,0,0,2020-02-01
soto_ccbm7_m1,49903340,2598,650,552,88,133,259,149,209,149,2020-02-01
cc1o_cfcm6_m6,49748597,149592,9719,205,14,0,0,0,0,0,2020-02-01
cc1o_pfcm8_m3,49906439,1686,2,0,0,0,0,0,0,0,2020-02-01
cc1o_pdlm6_m6,49779502,113940,13474,1207,4,0,0,0,0,0,2020-02-01
cc1o_cfcm5_m1,49360276,537498,10353,0,0,0,0,0,0,0,2020-02-01
moyo_pfcww_m3,49511856,243641,12835,16620,26163,18504,23219,3618,46782,4889,2020-02-01
soto_cfcm8_m1,49908115,8,0,1,0,0,0,1,2,0,2020-02-01
cc1o_lbkm7_m6,48756882,1065680,79918,5590,57,0,0,0,0,0,2020-02-01
moyo_ccbww_m3,49645772,139571,43937,17621,19306,26516,796,14608,0,0,2020-02-01
cc1o_pfcm7_m6,49794642,97529,15325,579,52,0,0,0,0,0,2020-02-01
cc1o_lbkm5_m3,45557176,3176326,877804,296050,712,59,0,0,0,0,2020-02-01
soto_ccbm6_m1,49893350,6769,1523,2460,337,814,507,865,643,859,2020-02-01
cc1o_pdlm7_m3,49881342,24897,1717,161,10,0,0,0,0,0,2020-02-01
